"Barcode","Genes"
"s_008um_00380_00151-1","MMP11"
"s_008um_00319_00228-1","MMP11"
"s_008um_00260_00222-1","MMP11"
"s_008um_00369_00071-1","MMP11"
"s_008um_00344_00155-1","MMP11"
"s_008um_00231_00117-1","MMP11"
"s_008um_00315_00346-1","MMP11"
"s_008um_00280_00308-1","MMP11"
"s_008um_00314_00753-1","MMP11"
"s_008um_00598_00154-1","MMP11"
"s_008um_00343_00372-1","MMP11"
"s_008um_00426_00381-1","MMP11"
"s_008um_00528_00104-1","MMP11"
"s_008um_00352_00102-1","MMP11"
"s_008um_00289_00185-1","MMP11"
"s_008um_00345_00319-1","MMP11"
"s_008um_00245_00323-1","MMP11"
"s_008um_00244_00105-1","MMP11"
"s_008um_00075_00773-1","MMP11"
"s_008um_00362_00331-1","MMP11"
"s_008um_00036_00734-1","MMP11"
"s_008um_00179_00229-1","MMP11"
"s_008um_00251_00138-1","MMP11"
"s_008um_00553_00563-1","MMP11"
"s_008um_00363_00247-1","MMP11"
"s_008um_00617_00399-1","MMP11"
"s_008um_00450_00459-1","MMP11"
"s_008um_00400_00620-1","MMP11"
"s_008um_00322_00807-1","MMP11"
"s_008um_00595_00780-1","MMP11"
"s_008um_00344_00806-1","MMP11"
"s_008um_00562_00303-1","MMP11"
"s_008um_00638_00469-1","MMP11"
"s_008um_00239_00314-1","MMP11"
"s_008um_00414_00375-1","MMP11"
"s_008um_00652_00455-1","MMP11"
"s_008um_00295_00398-1","MMP11"
"s_008um_00323_00141-1","MMP11"
"s_008um_00306_00123-1","MMP11"
"s_008um_00600_00438-1","MMP11"
"s_008um_00529_00779-1","MMP11"
"s_008um_00241_00242-1","MMP11"
"s_008um_00361_00064-1","MMP11"
"s_008um_00185_00163-1","MMP11"
"s_008um_00192_00155-1","MMP11"
"s_008um_00567_00144-1","MMP11"
"s_008um_00188_00646-1","MMP11"
"s_008um_00487_00627-1","MMP11"
"s_008um_00307_00337-1","MMP11"
"s_008um_00176_00176-1","MMP11"
"s_008um_00340_00090-1","MMP11"
"s_008um_00261_00137-1","MMP11"
"s_008um_00308_00761-1","MMP11"
"s_008um_00316_00344-1","MMP11"
"s_008um_00389_00219-1","MMP11"
"s_008um_00279_00436-1","MMP11"
"s_008um_00631_00763-1","MMP11"
"s_008um_00548_00766-1","MMP11"
"s_008um_00291_00099-1","MMP11"
"s_008um_00285_00144-1","MMP11"
"s_008um_00575_00238-1","MMP11"
"s_008um_00339_00200-1","MMP11"
"s_008um_00505_00671-1","MMP11"
"s_008um_00514_00713-1","MMP11"
"s_008um_00250_00322-1","MMP11"
"s_008um_00483_00312-1","MMP11"
"s_008um_00475_00167-1","MMP11"
"s_008um_00447_00294-1","MMP11"
"s_008um_00558_00117-1","MMP11"
"s_008um_00346_00137-1","MMP11"
"s_008um_00282_00093-1","MMP11"
"s_008um_00406_00170-1","MMP11"
"s_008um_00519_00127-1","MMP11"
"s_008um_00583_00169-1","MMP11"
"s_008um_00471_00391-1","MMP11"
"s_008um_00470_00111-1","MMP11"
"s_008um_00324_00144-1","MMP11"
"s_008um_00526_00586-1","MMP11"
"s_008um_00450_00311-1","MMP11"
"s_008um_00554_00029-1","MMP11"
"s_008um_00358_00092-1","MMP11"
"s_008um_00579_00429-1","MMP11"
"s_008um_00475_00121-1","MMP11"
"s_008um_00726_00476-1","MMP11"
"s_008um_00648_00758-1","MMP11"
"s_008um_00171_00660-1","MMP11"
"s_008um_00372_00411-1","MMP11"
"s_008um_00637_00642-1","MMP11"
"s_008um_00317_00213-1","MMP11"
"s_008um_00300_00794-1","MMP11"
"s_008um_00295_00104-1","MMP11"
"s_008um_00469_00106-1","MMP11"
"s_008um_00177_00176-1","MMP11"
"s_008um_00351_00290-1","MMP11"
"s_008um_00410_00690-1","MMP11"
"s_008um_00581_00715-1","MMP11"
"s_008um_00215_00046-1","MMP11"
"s_008um_00176_00018-1","MMP11"
"s_008um_00580_00360-1","MMP11"
"s_008um_00154_00758-1","MMP11"
"s_008um_00306_00374-1","MMP11"
"s_008um_00617_00606-1","MMP11"
"s_008um_00256_00323-1","MMP11"
"s_008um_00333_00046-1","MMP11"
"s_008um_00229_00115-1","MMP11"
"s_008um_00244_00322-1","MMP11"
"s_008um_00529_00502-1","MMP11"
"s_008um_00419_00127-1","MMP11"
"s_008um_00312_00147-1","MMP11"
"s_008um_00230_00673-1","MMP11"
"s_008um_00233_00192-1","MMP11"
"s_008um_00343_00322-1","MMP11"
"s_008um_00222_00147-1","MMP11"
"s_008um_00354_00373-1","MMP11"
"s_008um_00066_00671-1","MMP11"
"s_008um_00587_00204-1","MMP11"
"s_008um_00157_00698-1","MMP11"
"s_008um_00180_00242-1","MMP11"
"s_008um_00594_00322-1","MMP11"
"s_008um_00396_00272-1","MMP11"
"s_008um_00584_00019-1","MMP11"
"s_008um_00521_00620-1","MMP11"
"s_008um_00293_00098-1","MMP11"
"s_008um_00321_00835-1","MMP11"
"s_008um_00283_00350-1","MMP11"
"s_008um_00185_00706-1","MMP11"
"s_008um_00569_00693-1","MMP11"
"s_008um_00358_00377-1","MMP11"
"s_008um_00326_00073-1","MMP11"
"s_008um_00499_00450-1","MMP11"
"s_008um_00365_00387-1","MMP11"
"s_008um_00614_00487-1","MMP11"
"s_008um_00522_00267-1","MMP11"
"s_008um_00581_00118-1","MMP11"
"s_008um_00487_00414-1","MMP11"
"s_008um_00557_00250-1","MMP11"
"s_008um_00479_00228-1","MMP11"
"s_008um_00256_00332-1","MMP11"
"s_008um_00378_00370-1","MMP11"
"s_008um_00237_00112-1","MMP11"
"s_008um_00520_00590-1","MMP11"
"s_008um_00342_00316-1","MMP11"
"s_008um_00409_00747-1","MMP11"
"s_008um_00306_00405-1","MMP11"
"s_008um_00600_00190-1","MMP11"
"s_008um_00318_00173-1","MMP11"
"s_008um_00059_00274-1","MMP11"
"s_008um_00227_00137-1","MMP11"
"s_008um_00158_00771-1","MMP11"
"s_008um_00545_00763-1","MMP11"
"s_008um_00414_00158-1","MMP11"
"s_008um_00671_00434-1","MMP11"
"s_008um_00405_00177-1","MMP11"
"s_008um_00726_00479-1","MMP11"
"s_008um_00362_00395-1","MMP11"
"s_008um_00469_00331-1","MMP11"
"s_008um_00431_00350-1","MMP11"
"s_008um_00293_00325-1","MMP11"
"s_008um_00610_00453-1","MMP11"
"s_008um_00472_00192-1","MMP11"
"s_008um_00382_00104-1","MMP11"
"s_008um_00468_00318-1","MMP11"
"s_008um_00289_00146-1","MMP11"
"s_008um_00413_00234-1","MMP11"
"s_008um_00302_00323-1","MMP11"
"s_008um_00346_00315-1","MMP11"
"s_008um_00515_00458-1","MMP11"
"s_008um_00450_00455-1","MMP11"
"s_008um_00140_00616-1","MMP11"
"s_008um_00460_00308-1","MMP11"
"s_008um_00452_00329-1","MMP11"
"s_008um_00509_00462-1","MMP11"
"s_008um_00513_00562-1","MMP11"
"s_008um_00569_00021-1","MMP11"
"s_008um_00222_00169-1","MMP11"
"s_008um_00574_00561-1","MMP11"
"s_008um_00510_00212-1","MMP11"
"s_008um_00201_00279-1","MMP11"
"s_008um_00616_00556-1","MMP11"
"s_008um_00311_00003-1","MMP11"
"s_008um_00474_00471-1","MMP11"
"s_008um_00218_00146-1","MMP11"
"s_008um_00266_00738-1","MMP11"
"s_008um_00175_00210-1","MMP11"
"s_008um_00395_00396-1","MMP11"
"s_008um_00540_00313-1","MMP11"
"s_008um_00414_00648-1","MMP11"
"s_008um_00288_00347-1","MMP11"
"s_008um_00397_00181-1","MMP11"
"s_008um_00404_00175-1","MMP11"
"s_008um_00656_00632-1","MMP11"
"s_008um_00050_00732-1","MMP11"
"s_008um_00397_00027-1","MMP11"
"s_008um_00676_00463-1","MMP11"
"s_008um_00494_00248-1","MMP11"
"s_008um_00569_00069-1","MMP11"
"s_008um_00249_00045-1","MMP11"
"s_008um_00321_00092-1","MMP11"
"s_008um_00266_00144-1","MMP11"
"s_008um_00394_00082-1","MMP11"
"s_008um_00381_00655-1","MMP11"
"s_008um_00233_00128-1","MMP11"
"s_008um_00551_00554-1","MMP11"
"s_008um_00081_00806-1","MMP11"
"s_008um_00181_00202-1","MMP11"
"s_008um_00273_00100-1","MMP11"
"s_008um_00431_00564-1","MMP11"
"s_008um_00355_00371-1","MMP11"
"s_008um_00176_00790-1","MMP11"
"s_008um_00339_00315-1","MMP11"
"s_008um_00267_00348-1","MMP11"
"s_008um_00279_00349-1","MMP11"
"s_008um_00686_00552-1","MMP11"
"s_008um_00286_00253-1","MMP11"
"s_008um_00525_00224-1","MMP11"
"s_008um_00680_00516-1","MMP11"
"s_008um_00351_00363-1","MMP11"
"s_008um_00532_00206-1","MMP11"
"s_008um_00183_00239-1","MMP11"
"s_008um_00380_00357-1","MMP11"
"s_008um_00347_00300-1","MMP11"
"s_008um_00252_00136-1","MMP11"
"s_008um_00455_00252-1","MMP11"
"s_008um_00541_00262-1","MMP11"
"s_008um_00365_00813-1","MMP11"
"s_008um_00616_00259-1","MMP11"
"s_008um_00341_00396-1","MMP11"
"s_008um_00327_00136-1","MMP11"
"s_008um_00505_00455-1","MMP11"
"s_008um_00237_00048-1","MMP11"
"s_008um_00424_00617-1","MMP11"
"s_008um_00235_00144-1","MMP11"
"s_008um_00667_00740-1","MMP11"
"s_008um_00299_00018-1","MMP11"
"s_008um_00415_00288-1","MMP11"
"s_008um_00369_00376-1","MMP11"
"s_008um_00427_00279-1","MMP11"
"s_008um_00230_00109-1","MMP11"
"s_008um_00484_00135-1","MMP11"
"s_008um_00180_00239-1","MMP11"
"s_008um_00258_00659-1","MMP11"
"s_008um_00268_00139-1","MMP11"
"s_008um_00237_00232-1","MMP11"
"s_008um_00372_00107-1","MMP11"
"s_008um_00333_00394-1","MMP11"
"s_008um_00262_00137-1","MMP11"
"s_008um_00182_00168-1","MMP11"
"s_008um_00606_00149-1","MMP11"
"s_008um_00191_00646-1","MMP11"
"s_008um_00515_00685-1","MMP11"
"s_008um_00445_00424-1","MMP11"
"s_008um_00474_00470-1","MMP11"
"s_008um_00289_00759-1","MMP11"
"s_008um_00193_00259-1","MMP11"
"s_008um_00584_00524-1","MMP11"
"s_008um_00473_00130-1","MMP11"
"s_008um_00353_00066-1","MMP11"
"s_008um_00424_00326-1","MMP11"
"s_008um_00538_00567-1","MMP11"
"s_008um_00581_00442-1","MMP11"
"s_008um_00434_00186-1","MMP11"
"s_008um_00627_00613-1","MMP11"
"s_008um_00524_00225-1","MMP11"
"s_008um_00366_00374-1","MMP11"
"s_008um_00321_00179-1","MMP11"
"s_008um_00198_00686-1","MMP11"
"s_008um_00619_00557-1","MMP11"
"s_008um_00382_00399-1","MMP11"
"s_008um_00332_00389-1","MMP11"
"s_008um_00526_00644-1","MMP11"
"s_008um_00173_00657-1","MMP11"
"s_008um_00454_00316-1","MMP11"
"s_008um_00241_00134-1","MMP11"
"s_008um_00205_00038-1","MMP11"
"s_008um_00635_00634-1","MMP11"
"s_008um_00284_00251-1","MMP11"
"s_008um_00595_00107-1","MMP11"
"s_008um_00252_00005-1","MMP11"
"s_008um_00619_00635-1","MMP11"
"s_008um_00285_00242-1","MMP11"
"s_008um_00543_00596-1","MMP11"
"s_008um_00458_00046-1","MMP11"
"s_008um_00482_00765-1","MMP11"
"s_008um_00176_00164-1","MMP11"
"s_008um_00322_00365-1","MMP11"
"s_008um_00227_00211-1","MMP11"
"s_008um_00347_00390-1","MMP11"
"s_008um_00663_00613-1","MMP11"
"s_008um_00174_00225-1","MMP11"
"s_008um_00458_00625-1","MMP11"
"s_008um_00199_00630-1","MMP11"
"s_008um_00400_00063-1","MMP11"
"s_008um_00516_00039-1","MMP11"
"s_008um_00363_00708-1","MMP11"
"s_008um_00219_00512-1","MMP11"
"s_008um_00209_00202-1","MMP11"
"s_008um_00177_00212-1","MMP11"
"s_008um_00432_00314-1","MMP11"
"s_008um_00313_00141-1","MMP11"
"s_008um_00196_00197-1","MMP11"
"s_008um_00306_00376-1","MMP11"
"s_008um_00220_00206-1","MMP11"
"s_008um_00461_00008-1","MMP11"
"s_008um_00330_00733-1","MMP11"
"s_008um_00310_00648-1","MMP11"
"s_008um_00436_00272-1","MMP11"
"s_008um_00392_00071-1","MMP11"
"s_008um_00173_00219-1","MMP11"
"s_008um_00480_00079-1","MMP11"
"s_008um_00538_00057-1","MMP11"
"s_008um_00528_00409-1","MMP11"
"s_008um_00357_00381-1","MMP11"
"s_008um_00368_00720-1","MMP11"
"s_008um_00326_00145-1","MMP11"
"s_008um_00275_00270-1","MMP11"
"s_008um_00396_00397-1","MMP11"
"s_008um_00493_00421-1","MMP11"
"s_008um_00288_00059-1","MMP11"
"s_008um_00238_00151-1","MMP11"
"s_008um_00229_00142-1","MMP11"
"s_008um_00227_00233-1","MMP11"
"s_008um_00393_00355-1","MMP11"
"s_008um_00430_00373-1","MMP11"
"s_008um_00600_00392-1","MMP11"
"s_008um_00448_00082-1","MMP11"
"s_008um_00208_00222-1","MMP11"
"s_008um_00020_00785-1","MMP11"
"s_008um_00412_00294-1","MMP11"
"s_008um_00224_00159-1","MMP11"
"s_008um_00508_00475-1","MMP11"
"s_008um_00214_00110-1","MMP11"
"s_008um_00473_00228-1","MMP11"
"s_008um_00414_00355-1","MMP11"
"s_008um_00552_00242-1","MMP11"
"s_008um_00326_00308-1","MMP11"
"s_008um_00239_00134-1","MMP11"
"s_008um_00245_00651-1","MMP11"
"s_008um_00332_00121-1","MMP11"
"s_008um_00719_00609-1","MMP11"
"s_008um_00455_00051-1","MMP11"
"s_008um_00340_00371-1","MMP11"
"s_008um_00379_00397-1","MMP11"
"s_008um_00180_00198-1","MMP11"
"s_008um_00254_00105-1","MMP11"
"s_008um_00212_00738-1","MMP11"
"s_008um_00529_00223-1","MMP11"
"s_008um_00276_00276-1","MMP11"
"s_008um_00220_00110-1","MMP11"
"s_008um_00534_00710-1","MMP11"
"s_008um_00311_00104-1","MMP11"
"s_008um_00344_00308-1","MMP11"
"s_008um_00508_00108-1","MMP11"
"s_008um_00684_00669-1","MMP11"
"s_008um_00449_00102-1","MMP11"
"s_008um_00311_00089-1","MMP11"
"s_008um_00531_00098-1","MMP11"
"s_008um_00194_00637-1","MMP11"
"s_008um_00665_00473-1","MMP11"
"s_008um_00137_00660-1","MMP11"
"s_008um_00369_00030-1","MMP11"
"s_008um_00252_00317-1","MMP11"
"s_008um_00624_00472-1","MMP11"
"s_008um_00121_00651-1","MMP11"
"s_008um_00383_00404-1","MMP11"
"s_008um_00391_00260-1","MMP11"
"s_008um_00471_00176-1","MMP11"
"s_008um_00412_00683-1","MMP11"
"s_008um_00208_00270-1","MMP11"
"s_008um_00534_00589-1","MMP11"
"s_008um_00618_00229-1","MMP11"
"s_008um_00618_00389-1","MMP11"
"s_008um_00374_00223-1","MMP11"
"s_008um_00280_00349-1","MMP11"
"s_008um_00337_00228-1","MMP11"
"s_008um_00332_00145-1","MMP11"
"s_008um_00417_00354-1","MMP11"
"s_008um_00329_00737-1","MMP11"
"s_008um_00261_00382-1","MMP11"
"s_008um_00644_00781-1","MMP11"
"s_008um_00489_00223-1","MMP11"
"s_008um_00229_00098-1","MMP11"
"s_008um_00453_00254-1","MMP11"
"s_008um_00348_00370-1","MMP11"
"s_008um_00524_00284-1","MMP11"
"s_008um_00541_00416-1","MMP11"
"s_008um_00065_00719-1","MMP11"
"s_008um_00589_00024-1","MMP11"
"s_008um_00306_00158-1","MMP11"
"s_008um_00333_00128-1","MMP11"
"s_008um_00387_00418-1","MMP11"
"s_008um_00217_00143-1","MMP11"
"s_008um_00318_00053-1","MMP11"
"s_008um_00330_00258-1","MMP11"
"s_008um_00268_00020-1","MMP11"
"s_008um_00628_00612-1","MMP11"
"s_008um_00560_00145-1","MMP11"
"s_008um_00167_00629-1","MMP11"
"s_008um_00155_00774-1","MMP11"
"s_008um_00414_00718-1","MMP11"
"s_008um_00560_00305-1","MMP11"
"s_008um_00294_00590-1","MMP11"
"s_008um_00240_00785-1","MMP11"
"s_008um_00596_00283-1","MMP11"
"s_008um_00488_00596-1","MMP11"
"s_008um_00327_00072-1","MMP11"
"s_008um_00486_00697-1","MMP11"
"s_008um_00247_00002-1","MMP11"
"s_008um_00356_00380-1","MMP11"
"s_008um_00377_00154-1","MMP11"
"s_008um_00597_00562-1","MMP11"
"s_008um_00187_00205-1","MMP11"
"s_008um_00355_00395-1","MMP11"
"s_008um_00548_00518-1","MMP11"
"s_008um_00373_00134-1","MMP11"
"s_008um_00415_00794-1","MMP11"
"s_008um_00360_00111-1","MMP11"
"s_008um_00552_00534-1","MMP11"
"s_008um_00212_00224-1","MMP11"
"s_008um_00272_00102-1","MMP11"
"s_008um_00199_00214-1","MMP11"
"s_008um_00387_00110-1","MMP11"
"s_008um_00586_00173-1","MMP11"
"s_008um_00409_00217-1","MMP11"
"s_008um_00530_00175-1","MMP11"
"s_008um_00379_00190-1","MMP11"
"s_008um_00357_00384-1","MMP11"
"s_008um_00404_00726-1","MMP11"
"s_008um_00542_00397-1","MMP11"
"s_008um_00329_00147-1","MMP11"
"s_008um_00600_00162-1","MMP11"
"s_008um_00286_00127-1","MMP11"
"s_008um_00219_00045-1","MMP11"
"s_008um_00165_00664-1","MMP11"
"s_008um_00579_00016-1","MMP11"
"s_008um_00339_00202-1","MMP11"
"s_008um_00478_00324-1","MMP11"
"s_008um_00632_00580-1","MMP11"
"s_008um_00140_00659-1","MMP11"
"s_008um_00398_00347-1","MMP11"
"s_008um_00464_00361-1","MMP11"
"s_008um_00216_00040-1","MMP11"
"s_008um_00639_00652-1","MMP11"
"s_008um_00074_00754-1","MMP11"
"s_008um_00292_00347-1","MMP11"
"s_008um_00421_00588-1","MMP11"
"s_008um_00515_00413-1","MMP11"
"s_008um_00308_00322-1","MMP11"
"s_008um_00255_00319-1","MMP11"
"s_008um_00217_00720-1","MMP11"
"s_008um_00242_00318-1","MMP11"
"s_008um_00354_00386-1","MMP11"
"s_008um_00304_00805-1","MMP11"
"s_008um_00373_00208-1","MMP11"
"s_008um_00484_00335-1","MMP11"
"s_008um_00611_00633-1","MMP11"
"s_008um_00437_00286-1","MMP11"
"s_008um_00596_00783-1","MMP11"
"s_008um_00247_00104-1","MMP11"
"s_008um_00682_00465-1","MMP11"
"s_008um_00349_00133-1","MMP11"
"s_008um_00375_00385-1","MMP11"
"s_008um_00340_00401-1","MMP11"
"s_008um_00634_00548-1","MMP11"
"s_008um_00478_00278-1","MMP11"
"s_008um_00684_00544-1","MMP11"
"s_008um_00055_00725-1","MMP11"
"s_008um_00463_00120-1","MMP11"
"s_008um_00209_00751-1","MMP11"
"s_008um_00510_00056-1","MMP11"
"s_008um_00543_00636-1","MMP11"
"s_008um_00381_00382-1","MMP11"
"s_008um_00322_00641-1","MMP11"
"s_008um_00177_00166-1","MMP11"
"s_008um_00247_00093-1","MMP11"
"s_008um_00385_00575-1","MMP11"
"s_008um_00325_00312-1","MMP11"
"s_008um_00474_00686-1","MMP11"
"s_008um_00521_00014-1","MMP11"
"s_008um_00435_00630-1","MMP11"
"s_008um_00581_00506-1","MMP11"
"s_008um_00426_00389-1","MMP11"
"s_008um_00330_00254-1","MMP11"
"s_008um_00230_00146-1","MMP11"
"s_008um_00434_00449-1","MMP11"
"s_008um_00664_00495-1","MMP11"
"s_008um_00276_00093-1","MMP11"
"s_008um_00151_00008-1","MMP11"
"s_008um_00261_00003-1","MMP11"
"s_008um_00427_00341-1","MMP11"
"s_008um_00680_00656-1","MMP11"
"s_008um_00612_00750-1","MMP11"
"s_008um_00431_00364-1","MMP11"
"s_008um_00613_00152-1","MMP11"
"s_008um_00439_00551-1","MMP11"
"s_008um_00376_00387-1","MMP11"
"s_008um_00427_00323-1","MMP11"
"s_008um_00505_00282-1","MMP11"
"s_008um_00190_00676-1","MMP11"
"s_008um_00596_00086-1","MMP11"
"s_008um_00245_00831-1","MMP11"
"s_008um_00645_00677-1","MMP11"
"s_008um_00244_00256-1","MMP11"
"s_008um_00441_00300-1","MMP11"
"s_008um_00421_00286-1","MMP11"
"s_008um_00539_00006-1","MMP11"
"s_008um_00361_00082-1","MMP11"
"s_008um_00341_00302-1","MMP11"
"s_008um_00593_00243-1","MMP11"
"s_008um_00571_00273-1","MMP11"
"s_008um_00467_00191-1","MMP11"
"s_008um_00575_00447-1","MMP11"
"s_008um_00391_00402-1","MMP11"
"s_008um_00248_00322-1","MMP11"
"s_008um_00207_00710-1","MMP11"
"s_008um_00340_00321-1","MMP11"
"s_008um_00363_00405-1","MMP11"
"s_008um_00630_00580-1","MMP11"
"s_008um_00224_00179-1","MMP11"
"s_008um_00462_00092-1","MMP11"
"s_008um_00318_00289-1","MMP11"
"s_008um_00547_00464-1","MMP11"
"s_008um_00579_00481-1","MMP11"
"s_008um_00517_00194-1","MMP11"
"s_008um_00231_00079-1","MMP11"
"s_008um_00374_00399-1","MMP11"
"s_008um_00378_00233-1","MMP11"
"s_008um_00367_00217-1","MMP11"
"s_008um_00341_00326-1","MMP11"
"s_008um_00340_00717-1","MMP11"
"s_008um_00268_00109-1","MMP11"
"s_008um_00531_00731-1","MMP11"
"s_008um_00437_00571-1","MMP11"
"s_008um_00671_00456-1","MMP11"
"s_008um_00338_00227-1","MMP11"
"s_008um_00191_00795-1","MMP11"
"s_008um_00254_00133-1","MMP11"
"s_008um_00505_00725-1","MMP11"
"s_008um_00586_00567-1","MMP11"
"s_008um_00311_00164-1","MMP11"
"s_008um_00437_00355-1","MMP11"
"s_008um_00357_00311-1","MMP11"
"s_008um_00502_00452-1","MMP11"
"s_008um_00455_00112-1","MMP11"
"s_008um_00379_00192-1","MMP11"
"s_008um_00466_00201-1","MMP11"
"s_008um_00191_00032-1","MMP11"
"s_008um_00098_00814-1","MMP11"
"s_008um_00413_00675-1","MMP11"
"s_008um_00214_00155-1","MMP11"
"s_008um_00490_00187-1","MMP11"
"s_008um_00573_00647-1","MMP11"
"s_008um_00318_00343-1","MMP11"
"s_008um_00321_00315-1","MMP11"
"s_008um_00408_00289-1","MMP11"
"s_008um_00359_00400-1","MMP11"
"s_008um_00363_00147-1","MMP11"
"s_008um_00511_00290-1","MMP11"
"s_008um_00390_00727-1","MMP11"
"s_008um_00474_00273-1","MMP11"
"s_008um_00268_00325-1","MMP11"
"s_008um_00324_00343-1","MMP11"
"s_008um_00310_00332-1","MMP11"
"s_008um_00527_00613-1","MMP11"
"s_008um_00435_00284-1","MMP11"
"s_008um_00253_00142-1","MMP11"
"s_008um_00209_00222-1","MMP11"
"s_008um_00482_00288-1","MMP11"
"s_008um_00445_00137-1","MMP11"
"s_008um_00621_00243-1","MMP11"
"s_008um_00259_00772-1","MMP11"
"s_008um_00360_00401-1","MMP11"
"s_008um_00483_00399-1","MMP11"
"s_008um_00340_00398-1","MMP11"
"s_008um_00330_00128-1","MMP11"
"s_008um_00344_00149-1","MMP11"
"s_008um_00337_00197-1","MMP11"
"s_008um_00491_00292-1","MMP11"
"s_008um_00465_00063-1","MMP11"
"s_008um_00339_00320-1","MMP11"
"s_008um_00361_00381-1","MMP11"
"s_008um_00221_00378-1","MMP11"
"s_008um_00191_00615-1","MMP11"
"s_008um_00279_00090-1","MMP11"
"s_008um_00238_00135-1","MMP11"
"s_008um_00381_00684-1","MMP11"
"s_008um_00481_00763-1","MMP11"
"s_008um_00313_00142-1","MMP11"
"s_008um_00543_00229-1","MMP11"
"s_008um_00242_00316-1","MMP11"
"s_008um_00613_00158-1","MMP11"
"s_008um_00193_00655-1","MMP11"
"s_008um_00554_00237-1","MMP11"
"s_008um_00227_00007-1","MMP11"
"s_008um_00650_00643-1","MMP11"
"s_008um_00566_00136-1","MMP11"
"s_008um_00219_00263-1","MMP11"
"s_008um_00460_00332-1","MMP11"
"s_008um_00436_00338-1","MMP11"
"s_008um_00297_00150-1","MMP11"
"s_008um_00330_00619-1","MMP11"
"s_008um_00417_00315-1","MMP11"
"s_008um_00339_00203-1","MMP11"
"s_008um_00355_00228-1","MMP11"
"s_008um_00246_00320-1","MMP11"
"s_008um_00619_00226-1","MMP11"
"s_008um_00316_00146-1","MMP11"
"s_008um_00285_00089-1","MMP11"
"s_008um_00512_00101-1","MMP11"
"s_008um_00398_00356-1","MMP11"
"s_008um_00246_00227-1","MMP11"
"s_008um_00192_00016-1","MMP11"
"s_008um_00174_00835-1","MMP11"
"s_008um_00533_00482-1","MMP11"
"s_008um_00497_00065-1","MMP11"
"s_008um_00535_00712-1","MMP11"
"s_008um_00388_00602-1","MMP11"
"s_008um_00559_00306-1","MMP11"
"s_008um_00429_00270-1","MMP11"
"s_008um_00627_00147-1","MMP11"
"s_008um_00235_00719-1","MMP11"
"s_008um_00347_00376-1","MMP11"
"s_008um_00472_00747-1","MMP11"
"s_008um_00313_00147-1","MMP11"
"s_008um_00687_00488-1","MMP11"
"s_008um_00205_00307-1","MMP11"
"s_008um_00460_00257-1","MMP11"
"s_008um_00174_00185-1","MMP11"
"s_008um_00378_00741-1","MMP11"
"s_008um_00300_00146-1","MMP11"
"s_008um_00233_00774-1","MMP11"
"s_008um_00429_00699-1","MMP11"
"s_008um_00227_00662-1","MMP11"
"s_008um_00302_00672-1","MMP11"
"s_008um_00611_00213-1","MMP11"
"s_008um_00498_00378-1","MMP11"
"s_008um_00448_00109-1","MMP11"
"s_008um_00460_00455-1","MMP11"
"s_008um_00315_00289-1","MMP11"
"s_008um_00103_00679-1","MMP11"
"s_008um_00248_00234-1","MMP11"
"s_008um_00370_00077-1","MMP11"
"s_008um_00230_00099-1","MMP11"
"s_008um_00508_00231-1","MMP11"
"s_008um_00389_00212-1","MMP11"
"s_008um_00211_00138-1","MMP11"
"s_008um_00373_00578-1","MMP11"
"s_008um_00484_00188-1","MMP11"
"s_008um_00475_00082-1","MMP11"
"s_008um_00315_00752-1","MMP11"
"s_008um_00067_00735-1","MMP11"
"s_008um_00408_00635-1","MMP11"
"s_008um_00338_00309-1","MMP11"
"s_008um_00262_00340-1","MMP11"
"s_008um_00237_00155-1","MMP11"
"s_008um_00597_00467-1","MMP11"
"s_008um_00349_00294-1","MMP11"
"s_008um_00018_00737-1","MMP11"
"s_008um_00368_00380-1","MMP11"
"s_008um_00319_00169-1","MMP11"
"s_008um_00608_00180-1","MMP11"
"s_008um_00332_00287-1","MMP11"
"s_008um_00300_00102-1","MMP11"
"s_008um_00240_00129-1","MMP11"
"s_008um_00233_00005-1","MMP11"
"s_008um_00200_00718-1","MMP11"
"s_008um_00280_00734-1","MMP11"
"s_008um_00380_00300-1","MMP11"
"s_008um_00556_00341-1","MMP11"
"s_008um_00622_00388-1","MMP11"
"s_008um_00470_00006-1","MMP11"
"s_008um_00589_00023-1","MMP11"
"s_008um_00528_00105-1","MMP11"
"s_008um_00337_00209-1","MMP11"
"s_008um_00304_00683-1","MMP11"
"s_008um_00583_00244-1","MMP11"
"s_008um_00724_00595-1","MMP11"
"s_008um_00200_00218-1","MMP11"
"s_008um_00366_00220-1","MMP11"
"s_008um_00548_00707-1","MMP11"
"s_008um_00281_00350-1","MMP11"
"s_008um_00223_00035-1","MMP11"
"s_008um_00405_00388-1","MMP11"
"s_008um_00214_00734-1","MMP11"
"s_008um_00293_00179-1","MMP11"
"s_008um_00465_00471-1","MMP11"
"s_008um_00215_00204-1","MMP11"
"s_008um_00582_00021-1","MMP11"
"s_008um_00395_00756-1","MMP11"
"s_008um_00569_00775-1","MMP11"
"s_008um_00500_00501-1","MMP11"
"s_008um_00599_00221-1","MMP11"
"s_008um_00411_00291-1","MMP11"
"s_008um_00270_00829-1","MMP11"
"s_008um_00374_00402-1","MMP11"
"s_008um_00588_00437-1","MMP11"
"s_008um_00226_00137-1","MMP11"
"s_008um_00529_00238-1","MMP11"
"s_008um_00478_00390-1","MMP11"
"s_008um_00433_00008-1","MMP11"
