"Barcode","Genes"
"s_008um_00163_00451-1","TIMP3"
"s_008um_00490_00510-1","TIMP3"
"s_008um_00183_00321-1","TIMP3"
"s_008um_00422_00344-1","TIMP3"
"s_008um_00438_00285-1","TIMP3"
"s_008um_00309_00004-1","TIMP3"
"s_008um_00541_00194-1","TIMP3"
"s_008um_00275_00821-1","TIMP3"
"s_008um_00383_00775-1","TIMP3"
"s_008um_00334_00131-1","TIMP3"
"s_008um_00457_00468-1","TIMP3"
"s_008um_00467_00106-1","TIMP3"
"s_008um_00157_00719-1","TIMP3"
"s_008um_00560_00807-1","TIMP3"
"s_008um_00516_00449-1","TIMP3"
"s_008um_00324_00175-1","TIMP3"
"s_008um_00297_00274-1","TIMP3"
"s_008um_00472_00346-1","TIMP3"
"s_008um_00207_00142-1","TIMP3"
"s_008um_00057_00756-1","TIMP3"
"s_008um_00657_00600-1","TIMP3"
"s_008um_00172_00032-1","TIMP3"
"s_008um_00397_00297-1","TIMP3"
"s_008um_00531_00337-1","TIMP3"
"s_008um_00376_00399-1","TIMP3"
"s_008um_00508_00581-1","TIMP3"
"s_008um_00321_00274-1","TIMP3"
"s_008um_00608_00648-1","TIMP3"
"s_008um_00247_00151-1","TIMP3"
"s_008um_00236_00244-1","TIMP3"
"s_008um_00264_00784-1","TIMP3"
"s_008um_00247_00714-1","TIMP3"
"s_008um_00367_00638-1","TIMP3"
"s_008um_00541_00684-1","TIMP3"
"s_008um_00247_00323-1","TIMP3"
"s_008um_00364_00297-1","TIMP3"
"s_008um_00240_00295-1","TIMP3"
"s_008um_00624_00619-1","TIMP3"
"s_008um_00298_00724-1","TIMP3"
"s_008um_00127_00803-1","TIMP3"
"s_008um_00558_00534-1","TIMP3"
"s_008um_00083_00274-1","TIMP3"
"s_008um_00586_00363-1","TIMP3"
"s_008um_00755_00505-1","TIMP3"
"s_008um_00503_00638-1","TIMP3"
"s_008um_00068_00760-1","TIMP3"
"s_008um_00465_00476-1","TIMP3"
"s_008um_00064_00045-1","TIMP3"
"s_008um_00348_00070-1","TIMP3"
"s_008um_00608_00596-1","TIMP3"
"s_008um_00663_00599-1","TIMP3"
"s_008um_00586_00176-1","TIMP3"
"s_008um_00272_00366-1","TIMP3"
"s_008um_00064_00768-1","TIMP3"
"s_008um_00557_00675-1","TIMP3"
"s_008um_00647_00446-1","TIMP3"
"s_008um_00556_00718-1","TIMP3"
"s_008um_00364_00194-1","TIMP3"
"s_008um_00671_00431-1","TIMP3"
"s_008um_00542_00317-1","TIMP3"
"s_008um_00354_00590-1","TIMP3"
"s_008um_00376_00166-1","TIMP3"
"s_008um_00094_00296-1","TIMP3"
"s_008um_00444_00717-1","TIMP3"
"s_008um_00350_00374-1","TIMP3"
"s_008um_00511_00618-1","TIMP3"
"s_008um_00384_00687-1","TIMP3"
"s_008um_00385_00602-1","TIMP3"
"s_008um_00393_00252-1","TIMP3"
"s_008um_00309_00360-1","TIMP3"
"s_008um_00309_00771-1","TIMP3"
"s_008um_00168_00180-1","TIMP3"
"s_008um_00089_00690-1","TIMP3"
"s_008um_00290_00606-1","TIMP3"
"s_008um_00343_00180-1","TIMP3"
"s_008um_00276_00193-1","TIMP3"
"s_008um_00076_00669-1","TIMP3"
"s_008um_00333_00100-1","TIMP3"
"s_008um_00322_00624-1","TIMP3"
"s_008um_00181_00251-1","TIMP3"
"s_008um_00563_00682-1","TIMP3"
"s_008um_00357_00080-1","TIMP3"
"s_008um_00410_00593-1","TIMP3"
"s_008um_00410_00364-1","TIMP3"
"s_008um_00504_00510-1","TIMP3"
"s_008um_00463_00510-1","TIMP3"
"s_008um_00572_00254-1","TIMP3"
"s_008um_00454_00329-1","TIMP3"
"s_008um_00133_00664-1","TIMP3"
"s_008um_00177_00783-1","TIMP3"
"s_008um_00298_00272-1","TIMP3"
"s_008um_00309_00298-1","TIMP3"
"s_008um_00412_00371-1","TIMP3"
"s_008um_00606_00788-1","TIMP3"
"s_008um_00358_00343-1","TIMP3"
"s_008um_00245_00749-1","TIMP3"
"s_008um_00420_00173-1","TIMP3"
"s_008um_00319_00393-1","TIMP3"
"s_008um_00375_00277-1","TIMP3"
"s_008um_00177_00204-1","TIMP3"
"s_008um_00573_00078-1","TIMP3"
"s_008um_00452_00109-1","TIMP3"
"s_008um_00225_00108-1","TIMP3"
"s_008um_00677_00714-1","TIMP3"
"s_008um_00332_00795-1","TIMP3"
"s_008um_00237_00090-1","TIMP3"
"s_008um_00665_00746-1","TIMP3"
"s_008um_00475_00587-1","TIMP3"
"s_008um_00316_00723-1","TIMP3"
"s_008um_00569_00361-1","TIMP3"
"s_008um_00079_00682-1","TIMP3"
"s_008um_00458_00723-1","TIMP3"
"s_008um_00245_00006-1","TIMP3"
"s_008um_00618_00500-1","TIMP3"
"s_008um_00453_00819-1","TIMP3"
"s_008um_00637_00555-1","TIMP3"
"s_008um_00437_00600-1","TIMP3"
"s_008um_00368_00190-1","TIMP3"
"s_008um_00394_00316-1","TIMP3"
"s_008um_00430_00265-1","TIMP3"
"s_008um_00386_00080-1","TIMP3"
"s_008um_00245_00228-1","TIMP3"
"s_008um_00482_00327-1","TIMP3"
"s_008um_00582_00271-1","TIMP3"
"s_008um_00450_00323-1","TIMP3"
"s_008um_00604_00432-1","TIMP3"
"s_008um_00172_00031-1","TIMP3"
"s_008um_00540_00060-1","TIMP3"
"s_008um_00379_00615-1","TIMP3"
"s_008um_00620_00398-1","TIMP3"
"s_008um_00598_00575-1","TIMP3"
"s_008um_00292_00117-1","TIMP3"
"s_008um_00170_00247-1","TIMP3"
"s_008um_00390_00415-1","TIMP3"
"s_008um_00503_00556-1","TIMP3"
"s_008um_00572_00736-1","TIMP3"
"s_008um_00324_00736-1","TIMP3"
"s_008um_00437_00649-1","TIMP3"
"s_008um_00682_00511-1","TIMP3"
"s_008um_00163_00732-1","TIMP3"
"s_008um_00064_00474-1","TIMP3"
"s_008um_00578_00261-1","TIMP3"
"s_008um_00346_00199-1","TIMP3"
"s_008um_00413_00324-1","TIMP3"
"s_008um_00598_00091-1","TIMP3"
"s_008um_00503_00044-1","TIMP3"
"s_008um_00550_00748-1","TIMP3"
"s_008um_00307_00365-1","TIMP3"
"s_008um_00310_00692-1","TIMP3"
"s_008um_00057_00774-1","TIMP3"
"s_008um_00310_00342-1","TIMP3"
"s_008um_00316_00161-1","TIMP3"
"s_008um_00309_00824-1","TIMP3"
"s_008um_00618_00557-1","TIMP3"
"s_008um_00608_00719-1","TIMP3"
"s_008um_00410_00200-1","TIMP3"
"s_008um_00524_00073-1","TIMP3"
"s_008um_00636_00652-1","TIMP3"
"s_008um_00447_00283-1","TIMP3"
"s_008um_00228_00683-1","TIMP3"
"s_008um_00287_00745-1","TIMP3"
"s_008um_00372_00675-1","TIMP3"
"s_008um_00198_00208-1","TIMP3"
"s_008um_00605_00239-1","TIMP3"
"s_008um_00256_00336-1","TIMP3"
"s_008um_00266_00187-1","TIMP3"
"s_008um_00220_00299-1","TIMP3"
"s_008um_00366_00627-1","TIMP3"
"s_008um_00248_00317-1","TIMP3"
"s_008um_00579_00163-1","TIMP3"
"s_008um_00360_00196-1","TIMP3"
"s_008um_00584_00066-1","TIMP3"
"s_008um_00498_00740-1","TIMP3"
"s_008um_00252_00374-1","TIMP3"
"s_008um_00200_00762-1","TIMP3"
"s_008um_00184_00743-1","TIMP3"
"s_008um_00152_00679-1","TIMP3"
"s_008um_00625_00698-1","TIMP3"
"s_008um_00404_00015-1","TIMP3"
"s_008um_00385_00386-1","TIMP3"
"s_008um_00263_00464-1","TIMP3"
"s_008um_00108_00712-1","TIMP3"
"s_008um_00313_00163-1","TIMP3"
"s_008um_00333_00082-1","TIMP3"
"s_008um_00420_00107-1","TIMP3"
"s_008um_00250_00679-1","TIMP3"
"s_008um_00358_00294-1","TIMP3"
"s_008um_00513_00148-1","TIMP3"
"s_008um_00544_00129-1","TIMP3"
"s_008um_00372_00298-1","TIMP3"
"s_008um_00008_00535-1","TIMP3"
"s_008um_00282_00360-1","TIMP3"
"s_008um_00270_00162-1","TIMP3"
"s_008um_00223_00141-1","TIMP3"
"s_008um_00549_00154-1","TIMP3"
"s_008um_00111_00500-1","TIMP3"
"s_008um_00490_00195-1","TIMP3"
"s_008um_00547_00157-1","TIMP3"
"s_008um_00348_00259-1","TIMP3"
"s_008um_00228_00160-1","TIMP3"
"s_008um_00629_00805-1","TIMP3"
"s_008um_00561_00530-1","TIMP3"
"s_008um_00400_00177-1","TIMP3"
"s_008um_00285_00797-1","TIMP3"
"s_008um_00316_00313-1","TIMP3"
"s_008um_00704_00705-1","TIMP3"
"s_008um_00252_00220-1","TIMP3"
"s_008um_00439_00702-1","TIMP3"
"s_008um_00656_00728-1","TIMP3"
"s_008um_00342_00301-1","TIMP3"
"s_008um_00555_00045-1","TIMP3"
"s_008um_00428_00220-1","TIMP3"
"s_008um_00349_00304-1","TIMP3"
"s_008um_00407_00111-1","TIMP3"
"s_008um_00459_00769-1","TIMP3"
"s_008um_00231_00761-1","TIMP3"
"s_008um_00249_00549-1","TIMP3"
"s_008um_00632_00541-1","TIMP3"
"s_008um_00580_00186-1","TIMP3"
"s_008um_00374_00797-1","TIMP3"
"s_008um_00483_00651-1","TIMP3"
"s_008um_00270_00175-1","TIMP3"
"s_008um_00517_00175-1","TIMP3"
"s_008um_00292_00130-1","TIMP3"
"s_008um_00366_00272-1","TIMP3"
"s_008um_00290_00649-1","TIMP3"
"s_008um_00512_00242-1","TIMP3"
"s_008um_00702_00652-1","TIMP3"
"s_008um_00312_00756-1","TIMP3"
"s_008um_00265_00123-1","TIMP3"
"s_008um_00319_00376-1","TIMP3"
"s_008um_00678_00571-1","TIMP3"
"s_008um_00590_00487-1","TIMP3"
"s_008um_00397_00638-1","TIMP3"
"s_008um_00438_00250-1","TIMP3"
"s_008um_00596_00071-1","TIMP3"
"s_008um_00751_00475-1","TIMP3"
"s_008um_00503_00651-1","TIMP3"
"s_008um_00460_00295-1","TIMP3"
"s_008um_00371_00004-1","TIMP3"
"s_008um_00491_00085-1","TIMP3"
"s_008um_00315_00796-1","TIMP3"
"s_008um_00568_00435-1","TIMP3"
"s_008um_00048_00773-1","TIMP3"
"s_008um_00092_00720-1","TIMP3"
"s_008um_00245_00090-1","TIMP3"
"s_008um_00517_00451-1","TIMP3"
"s_008um_00171_00212-1","TIMP3"
"s_008um_00408_00302-1","TIMP3"
"s_008um_00427_00303-1","TIMP3"
"s_008um_00226_00134-1","TIMP3"
"s_008um_00334_00701-1","TIMP3"
"s_008um_00119_00830-1","TIMP3"
"s_008um_00365_00509-1","TIMP3"
"s_008um_00307_00703-1","TIMP3"
"s_008um_00615_00468-1","TIMP3"
"s_008um_00163_00180-1","TIMP3"
"s_008um_00564_00526-1","TIMP3"
"s_008um_00528_00083-1","TIMP3"
"s_008um_00277_00662-1","TIMP3"
"s_008um_00389_00433-1","TIMP3"
"s_008um_00467_00243-1","TIMP3"
"s_008um_00218_00135-1","TIMP3"
"s_008um_00286_00733-1","TIMP3"
"s_008um_00377_00156-1","TIMP3"
"s_008um_00259_00779-1","TIMP3"
"s_008um_00447_00653-1","TIMP3"
"s_008um_00546_00245-1","TIMP3"
"s_008um_00368_00562-1","TIMP3"
"s_008um_00262_00054-1","TIMP3"
"s_008um_00386_00448-1","TIMP3"
"s_008um_00174_00033-1","TIMP3"
"s_008um_00569_00215-1","TIMP3"
"s_008um_00422_00119-1","TIMP3"
"s_008um_00396_00207-1","TIMP3"
"s_008um_00121_00739-1","TIMP3"
"s_008um_00167_00142-1","TIMP3"
"s_008um_00241_00724-1","TIMP3"
"s_008um_00352_00806-1","TIMP3"
"s_008um_00337_00180-1","TIMP3"
"s_008um_00579_00480-1","TIMP3"
"s_008um_00561_00300-1","TIMP3"
"s_008um_00343_00119-1","TIMP3"
"s_008um_00390_00163-1","TIMP3"
"s_008um_00153_00157-1","TIMP3"
"s_008um_00430_00248-1","TIMP3"
"s_008um_00383_00235-1","TIMP3"
"s_008um_00339_00198-1","TIMP3"
"s_008um_00417_00570-1","TIMP3"
"s_008um_00599_00783-1","TIMP3"
"s_008um_00525_00611-1","TIMP3"
"s_008um_00355_00307-1","TIMP3"
"s_008um_00557_00201-1","TIMP3"
"s_008um_00418_00131-1","TIMP3"
"s_008um_00147_00070-1","TIMP3"
"s_008um_00341_00188-1","TIMP3"
"s_008um_00490_00208-1","TIMP3"
"s_008um_00345_00072-1","TIMP3"
"s_008um_00169_00039-1","TIMP3"
"s_008um_00156_00419-1","TIMP3"
"s_008um_00605_00169-1","TIMP3"
"s_008um_00591_00028-1","TIMP3"
"s_008um_00621_00554-1","TIMP3"
"s_008um_00612_00601-1","TIMP3"
"s_008um_00131_00450-1","TIMP3"
"s_008um_00213_00665-1","TIMP3"
"s_008um_00456_00061-1","TIMP3"
"s_008um_00724_00495-1","TIMP3"
"s_008um_00303_00218-1","TIMP3"
"s_008um_00534_00235-1","TIMP3"
"s_008um_00541_00027-1","TIMP3"
"s_008um_00497_00230-1","TIMP3"
"s_008um_00379_00374-1","TIMP3"
"s_008um_00339_00119-1","TIMP3"
"s_008um_00325_00820-1","TIMP3"
"s_008um_00139_00795-1","TIMP3"
"s_008um_00573_00667-1","TIMP3"
"s_008um_00171_00627-1","TIMP3"
"s_008um_00518_00194-1","TIMP3"
"s_008um_00346_00654-1","TIMP3"
"s_008um_00422_00734-1","TIMP3"
"s_008um_00053_00825-1","TIMP3"
"s_008um_00546_00446-1","TIMP3"
"s_008um_00724_00496-1","TIMP3"
"s_008um_00477_00267-1","TIMP3"
"s_008um_00395_00298-1","TIMP3"
"s_008um_00577_00758-1","TIMP3"
"s_008um_00499_00623-1","TIMP3"
"s_008um_00356_00239-1","TIMP3"
"s_008um_00241_00397-1","TIMP3"
"s_008um_00376_00559-1","TIMP3"
"s_008um_00207_00699-1","TIMP3"
"s_008um_00409_00296-1","TIMP3"
"s_008um_00253_00321-1","TIMP3"
"s_008um_00531_00536-1","TIMP3"
"s_008um_00398_00083-1","TIMP3"
"s_008um_00194_00209-1","TIMP3"
"s_008um_00559_00137-1","TIMP3"
"s_008um_00303_00156-1","TIMP3"
"s_008um_00555_00555-1","TIMP3"
"s_008um_00185_00070-1","TIMP3"
"s_008um_00436_00318-1","TIMP3"
"s_008um_00453_00611-1","TIMP3"
"s_008um_00467_00128-1","TIMP3"
"s_008um_00704_00473-1","TIMP3"
"s_008um_00604_00686-1","TIMP3"
"s_008um_00238_00758-1","TIMP3"
"s_008um_00356_00331-1","TIMP3"
"s_008um_00321_00467-1","TIMP3"
"s_008um_00192_00742-1","TIMP3"
"s_008um_00014_00813-1","TIMP3"
"s_008um_00126_00717-1","TIMP3"
"s_008um_00077_00745-1","TIMP3"
"s_008um_00586_00448-1","TIMP3"
"s_008um_00295_00342-1","TIMP3"
"s_008um_00627_00243-1","TIMP3"
"s_008um_00372_00316-1","TIMP3"
"s_008um_00162_00012-1","TIMP3"
"s_008um_00495_00041-1","TIMP3"
"s_008um_00277_00373-1","TIMP3"
"s_008um_00382_00639-1","TIMP3"
"s_008um_00333_00700-1","TIMP3"
"s_008um_00339_00799-1","TIMP3"
"s_008um_00245_00084-1","TIMP3"
"s_008um_00458_00250-1","TIMP3"
"s_008um_00457_00137-1","TIMP3"
"s_008um_00559_00345-1","TIMP3"
"s_008um_00297_00123-1","TIMP3"
"s_008um_00720_00578-1","TIMP3"
"s_008um_00334_00395-1","TIMP3"
"s_008um_00453_00521-1","TIMP3"
"s_008um_00470_00743-1","TIMP3"
"s_008um_00528_00394-1","TIMP3"
"s_008um_00527_00547-1","TIMP3"
"s_008um_00312_00107-1","TIMP3"
"s_008um_00447_00569-1","TIMP3"
"s_008um_00355_00143-1","TIMP3"
"s_008um_00546_00095-1","TIMP3"
"s_008um_00635_00668-1","TIMP3"
"s_008um_00149_00083-1","TIMP3"
"s_008um_00608_00720-1","TIMP3"
"s_008um_00537_00134-1","TIMP3"
"s_008um_00622_00540-1","TIMP3"
"s_008um_00490_00511-1","TIMP3"
"s_008um_00622_00645-1","TIMP3"
"s_008um_00461_00373-1","TIMP3"
"s_008um_00408_00186-1","TIMP3"
"s_008um_00319_00008-1","TIMP3"
"s_008um_00334_00623-1","TIMP3"
"s_008um_00250_00297-1","TIMP3"
"s_008um_00433_00151-1","TIMP3"
"s_008um_00269_00350-1","TIMP3"
"s_008um_00579_00357-1","TIMP3"
"s_008um_00460_00140-1","TIMP3"
"s_008um_00406_00635-1","TIMP3"
"s_008um_00245_00225-1","TIMP3"
"s_008um_00366_00733-1","TIMP3"
"s_008um_00211_00731-1","TIMP3"
"s_008um_00171_00013-1","TIMP3"
"s_008um_00613_00165-1","TIMP3"
"s_008um_00453_00135-1","TIMP3"
"s_008um_00018_00078-1","TIMP3"
"s_008um_00295_00210-1","TIMP3"
"s_008um_00564_00600-1","TIMP3"
"s_008um_00409_00388-1","TIMP3"
"s_008um_00308_00706-1","TIMP3"
"s_008um_00594_00469-1","TIMP3"
"s_008um_00371_00232-1","TIMP3"
"s_008um_00182_00025-1","TIMP3"
"s_008um_00216_00137-1","TIMP3"
"s_008um_00346_00533-1","TIMP3"
"s_008um_00372_00656-1","TIMP3"
"s_008um_00202_00696-1","TIMP3"
"s_008um_00360_00395-1","TIMP3"
"s_008um_00332_00655-1","TIMP3"
"s_008um_00507_00157-1","TIMP3"
"s_008um_00684_00760-1","TIMP3"
"s_008um_00422_00316-1","TIMP3"
"s_008um_00390_00299-1","TIMP3"
"s_008um_00639_00694-1","TIMP3"
"s_008um_00221_00142-1","TIMP3"
"s_008um_00358_00651-1","TIMP3"
"s_008um_00199_00692-1","TIMP3"
"s_008um_00102_00588-1","TIMP3"
"s_008um_00394_00481-1","TIMP3"
"s_008um_00461_00237-1","TIMP3"
"s_008um_00245_00836-1","TIMP3"
"s_008um_00426_00125-1","TIMP3"
"s_008um_00584_00433-1","TIMP3"
"s_008um_00509_00471-1","TIMP3"
"s_008um_00400_00684-1","TIMP3"
"s_008um_00540_00183-1","TIMP3"
"s_008um_00580_00233-1","TIMP3"
"s_008um_00488_00014-1","TIMP3"
"s_008um_00086_00771-1","TIMP3"
"s_008um_00397_00228-1","TIMP3"
"s_008um_00520_00487-1","TIMP3"
"s_008um_00346_00357-1","TIMP3"
"s_008um_00370_00612-1","TIMP3"
"s_008um_00446_00321-1","TIMP3"
"s_008um_00024_00131-1","TIMP3"
"s_008um_00155_00509-1","TIMP3"
"s_008um_00316_00230-1","TIMP3"
"s_008um_00209_00644-1","TIMP3"
"s_008um_00643_00738-1","TIMP3"
"s_008um_00416_00113-1","TIMP3"
"s_008um_00511_00250-1","TIMP3"
"s_008um_00321_00305-1","TIMP3"
"s_008um_00555_00444-1","TIMP3"
"s_008um_00275_00754-1","TIMP3"
"s_008um_00317_00162-1","TIMP3"
"s_008um_00229_00826-1","TIMP3"
"s_008um_00470_00120-1","TIMP3"
"s_008um_00092_00218-1","TIMP3"
"s_008um_00141_00785-1","TIMP3"
"s_008um_00356_00249-1","TIMP3"
"s_008um_00529_00222-1","TIMP3"
"s_008um_00018_00764-1","TIMP3"
"s_008um_00540_00680-1","TIMP3"
"s_008um_00170_00643-1","TIMP3"
"s_008um_00397_00139-1","TIMP3"
"s_008um_00417_00553-1","TIMP3"
"s_008um_00247_00180-1","TIMP3"
"s_008um_00301_00487-1","TIMP3"
"s_008um_00572_00552-1","TIMP3"
"s_008um_00453_00616-1","TIMP3"
"s_008um_00364_00323-1","TIMP3"
"s_008um_00602_00376-1","TIMP3"
"s_008um_00237_00792-1","TIMP3"
"s_008um_00359_00212-1","TIMP3"
"s_008um_00613_00765-1","TIMP3"
"s_008um_00382_00310-1","TIMP3"
"s_008um_00043_00770-1","TIMP3"
"s_008um_00407_00427-1","TIMP3"
"s_008um_00169_00831-1","TIMP3"
"s_008um_00162_00183-1","TIMP3"
"s_008um_00201_00186-1","TIMP3"
"s_008um_00700_00511-1","TIMP3"
"s_008um_00436_00548-1","TIMP3"
"s_008um_00725_00571-1","TIMP3"
"s_008um_00651_00713-1","TIMP3"
"s_008um_00270_00696-1","TIMP3"
"s_008um_00255_00284-1","TIMP3"
"s_008um_00227_00199-1","TIMP3"
"s_008um_00154_00724-1","TIMP3"
"s_008um_00243_00191-1","TIMP3"
"s_008um_00532_00040-1","TIMP3"
"s_008um_00461_00609-1","TIMP3"
"s_008um_00209_00446-1","TIMP3"
"s_008um_00624_00581-1","TIMP3"
"s_008um_00444_00516-1","TIMP3"
"s_008um_00334_00198-1","TIMP3"
"s_008um_00309_00150-1","TIMP3"
"s_008um_00675_00614-1","TIMP3"
"s_008um_00581_00500-1","TIMP3"
"s_008um_00386_00229-1","TIMP3"
"s_008um_00423_00246-1","TIMP3"
"s_008um_00257_00749-1","TIMP3"
"s_008um_00145_00636-1","TIMP3"
"s_008um_00409_00438-1","TIMP3"
"s_008um_00685_00556-1","TIMP3"
"s_008um_00467_00491-1","TIMP3"
"s_008um_00033_00521-1","TIMP3"
"s_008um_00149_00723-1","TIMP3"
"s_008um_00411_00140-1","TIMP3"
"s_008um_00606_00638-1","TIMP3"
"s_008um_00555_00358-1","TIMP3"
"s_008um_00446_00177-1","TIMP3"
"s_008um_00501_00137-1","TIMP3"
"s_008um_00208_00016-1","TIMP3"
"s_008um_00560_00619-1","TIMP3"
"s_008um_00224_00086-1","TIMP3"
"s_008um_00632_00638-1","TIMP3"
"s_008um_00496_00491-1","TIMP3"
"s_008um_00583_00013-1","TIMP3"
"s_008um_00175_00229-1","TIMP3"
"s_008um_00600_00790-1","TIMP3"
"s_008um_00577_00432-1","TIMP3"
"s_008um_00427_00621-1","TIMP3"
"s_008um_00403_00218-1","TIMP3"
"s_008um_00167_00726-1","TIMP3"
"s_008um_00213_00682-1","TIMP3"
"s_008um_00694_00634-1","TIMP3"
"s_008um_00631_00758-1","TIMP3"
"s_008um_00199_00765-1","TIMP3"
"s_008um_00306_00648-1","TIMP3"
"s_008um_00697_00465-1","TIMP3"
"s_008um_00486_00259-1","TIMP3"
"s_008um_00092_00514-1","TIMP3"
"s_008um_00579_00743-1","TIMP3"
"s_008um_00371_00190-1","TIMP3"
"s_008um_00323_00027-1","TIMP3"
"s_008um_00271_00067-1","TIMP3"
"s_008um_00365_00319-1","TIMP3"
"s_008um_00452_00126-1","TIMP3"
"s_008um_00303_00530-1","TIMP3"
"s_008um_00559_00682-1","TIMP3"
"s_008um_00564_00480-1","TIMP3"
"s_008um_00581_00010-1","TIMP3"
"s_008um_00194_00272-1","TIMP3"
"s_008um_00400_00295-1","TIMP3"
"s_008um_00630_00671-1","TIMP3"
"s_008um_00345_00800-1","TIMP3"
"s_008um_00403_00771-1","TIMP3"
"s_008um_00386_00328-1","TIMP3"
"s_008um_00134_00534-1","TIMP3"
"s_008um_00403_00689-1","TIMP3"
"s_008um_00606_00277-1","TIMP3"
"s_008um_00654_00792-1","TIMP3"
"s_008um_00381_00322-1","TIMP3"
"s_008um_00431_00227-1","TIMP3"
"s_008um_00087_00824-1","TIMP3"
"s_008um_00534_00213-1","TIMP3"
"s_008um_00162_00714-1","TIMP3"
"s_008um_00289_00012-1","TIMP3"
"s_008um_00352_00197-1","TIMP3"
"s_008um_00502_00497-1","TIMP3"
"s_008um_00493_00491-1","TIMP3"
"s_008um_00309_00209-1","TIMP3"
"s_008um_00254_00145-1","TIMP3"
"s_008um_00300_00498-1","TIMP3"
"s_008um_00550_00520-1","TIMP3"
"s_008um_00588_00181-1","TIMP3"
"s_008um_00399_00348-1","TIMP3"
"s_008um_00353_00627-1","TIMP3"
"s_008um_00289_00069-1","TIMP3"
"s_008um_00575_00366-1","TIMP3"
"s_008um_00359_00139-1","TIMP3"
"s_008um_00444_00593-1","TIMP3"
"s_008um_00266_00051-1","TIMP3"
"s_008um_00566_00491-1","TIMP3"
"s_008um_00744_00589-1","TIMP3"
"s_008um_00265_00053-1","TIMP3"
"s_008um_00242_00132-1","TIMP3"
"s_008um_00056_00518-1","TIMP3"
"s_008um_00261_00281-1","TIMP3"
"s_008um_00188_00395-1","TIMP3"
"s_008um_00320_00085-1","TIMP3"
"s_008um_00184_00187-1","TIMP3"
"s_008um_00534_00324-1","TIMP3"
"s_008um_00459_00494-1","TIMP3"
"s_008um_00284_00752-1","TIMP3"
"s_008um_00448_00446-1","TIMP3"
"s_008um_00501_00697-1","TIMP3"
"s_008um_00426_00291-1","TIMP3"
"s_008um_00636_00779-1","TIMP3"
"s_008um_00478_00540-1","TIMP3"
"s_008um_00520_00205-1","TIMP3"
"s_008um_00461_00768-1","TIMP3"
"s_008um_00227_00282-1","TIMP3"
"s_008um_00193_00218-1","TIMP3"
"s_008um_00656_00572-1","TIMP3"
"s_008um_00567_00357-1","TIMP3"
"s_008um_00450_00793-1","TIMP3"
"s_008um_00480_00293-1","TIMP3"
"s_008um_00556_00187-1","TIMP3"
"s_008um_00412_00671-1","TIMP3"
"s_008um_00488_00198-1","TIMP3"
"s_008um_00177_00393-1","TIMP3"
"s_008um_00355_00075-1","TIMP3"
"s_008um_00114_00692-1","TIMP3"
"s_008um_00526_00612-1","TIMP3"
"s_008um_00361_00124-1","TIMP3"
"s_008um_00446_00768-1","TIMP3"
"s_008um_00391_00186-1","TIMP3"
"s_008um_00331_00116-1","TIMP3"
"s_008um_00176_00214-1","TIMP3"
"s_008um_00572_00465-1","TIMP3"
"s_008um_00500_00612-1","TIMP3"
"s_008um_00173_00350-1","TIMP3"
"s_008um_00197_00492-1","TIMP3"
"s_008um_00371_00082-1","TIMP3"
"s_008um_00451_00274-1","TIMP3"
"s_008um_00499_00455-1","TIMP3"
"s_008um_00338_00143-1","TIMP3"
"s_008um_00462_00510-1","TIMP3"
"s_008um_00395_00192-1","TIMP3"
"s_008um_00400_00312-1","TIMP3"
"s_008um_00457_00321-1","TIMP3"
"s_008um_00222_00024-1","TIMP3"
"s_008um_00217_00249-1","TIMP3"
"s_008um_00252_00813-1","TIMP3"
"s_008um_00265_00548-1","TIMP3"
"s_008um_00262_00231-1","TIMP3"
"s_008um_00609_00386-1","TIMP3"
"s_008um_00629_00640-1","TIMP3"
"s_008um_00289_00350-1","TIMP3"
"s_008um_00223_00130-1","TIMP3"
"s_008um_00247_00346-1","TIMP3"
"s_008um_00228_00140-1","TIMP3"
"s_008um_00399_00398-1","TIMP3"
"s_008um_00626_00748-1","TIMP3"
"s_008um_00531_00245-1","TIMP3"
"s_008um_00613_00449-1","TIMP3"
"s_008um_00611_00148-1","TIMP3"
"s_008um_00403_00306-1","TIMP3"
"s_008um_00544_00519-1","TIMP3"
"s_008um_00153_00498-1","TIMP3"
"s_008um_00495_00561-1","TIMP3"
"s_008um_00417_00140-1","TIMP3"
"s_008um_00321_00395-1","TIMP3"
"s_008um_00147_00725-1","TIMP3"
"s_008um_00086_00688-1","TIMP3"
"s_008um_00371_00170-1","TIMP3"
"s_008um_00537_00171-1","TIMP3"
"s_008um_00324_00622-1","TIMP3"
"s_008um_00209_00572-1","TIMP3"
"s_008um_00074_00675-1","TIMP3"
"s_008um_00382_00609-1","TIMP3"
"s_008um_00539_00602-1","TIMP3"
"s_008um_00507_00638-1","TIMP3"
"s_008um_00637_00791-1","TIMP3"
"s_008um_00578_00002-1","TIMP3"
"s_008um_00070_00804-1","TIMP3"
"s_008um_00293_00581-1","TIMP3"
"s_008um_00562_00017-1","TIMP3"
"s_008um_00575_00090-1","TIMP3"
"s_008um_00513_00238-1","TIMP3"
"s_008um_00219_00305-1","TIMP3"
"s_008um_00180_00153-1","TIMP3"
"s_008um_00326_00621-1","TIMP3"
"s_008um_00589_00468-1","TIMP3"
"s_008um_00604_00592-1","TIMP3"
"s_008um_00547_00300-1","TIMP3"
"s_008um_00517_00586-1","TIMP3"
"s_008um_00213_00207-1","TIMP3"
