"Barcode","Genes"
"s_008um_00402_00334-1","IGFBP5"
"s_008um_00349_00317-1","IGFBP5"
"s_008um_00089_00245-1","IGFBP5"
"s_008um_00351_00375-1","IGFBP5"
"s_008um_00336_00283-1","IGFBP5"
"s_008um_00039_00346-1","IGFBP5"
"s_008um_00603_00235-1","IGFBP5"
"s_008um_00494_00081-1","IGFBP5"
"s_008um_00263_00047-1","IGFBP5"
"s_008um_00289_00075-1","IGFBP5"
"s_008um_00176_00505-1","IGFBP5"
"s_008um_00444_00250-1","IGFBP5"
"s_008um_00593_00567-1","IGFBP5"
"s_008um_00223_00381-1","IGFBP5"
"s_008um_00228_00365-1","IGFBP5"
"s_008um_00192_00280-1","IGFBP5"
"s_008um_00277_00450-1","IGFBP5"
"s_008um_00169_00231-1","IGFBP5"
"s_008um_00233_00538-1","IGFBP5"
"s_008um_00393_00421-1","IGFBP5"
"s_008um_00292_00152-1","IGFBP5"
"s_008um_00226_00636-1","IGFBP5"
"s_008um_00344_00425-1","IGFBP5"
"s_008um_00398_00474-1","IGFBP5"
"s_008um_00054_00050-1","IGFBP5"
"s_008um_00211_00278-1","IGFBP5"
"s_008um_00264_00048-1","IGFBP5"
"s_008um_00338_00471-1","IGFBP5"
"s_008um_00202_00049-1","IGFBP5"
"s_008um_00248_00407-1","IGFBP5"
"s_008um_00378_00371-1","IGFBP5"
"s_008um_00366_00199-1","IGFBP5"
"s_008um_00448_00523-1","IGFBP5"
"s_008um_00380_00763-1","IGFBP5"
"s_008um_00214_00047-1","IGFBP5"
"s_008um_00637_00766-1","IGFBP5"
"s_008um_00544_00127-1","IGFBP5"
"s_008um_00114_00458-1","IGFBP5"
"s_008um_00673_00785-1","IGFBP5"
"s_008um_00241_00085-1","IGFBP5"
"s_008um_00584_00640-1","IGFBP5"
"s_008um_00201_00555-1","IGFBP5"
"s_008um_00329_00374-1","IGFBP5"
"s_008um_00598_00462-1","IGFBP5"
"s_008um_00584_00637-1","IGFBP5"
"s_008um_00359_00231-1","IGFBP5"
"s_008um_00197_00768-1","IGFBP5"
"s_008um_00607_00720-1","IGFBP5"
"s_008um_00102_00481-1","IGFBP5"
"s_008um_00037_00479-1","IGFBP5"
"s_008um_00608_00256-1","IGFBP5"
"s_008um_00370_00462-1","IGFBP5"
"s_008um_00540_00176-1","IGFBP5"
"s_008um_00182_00147-1","IGFBP5"
"s_008um_00151_00370-1","IGFBP5"
"s_008um_00398_00012-1","IGFBP5"
"s_008um_00280_00546-1","IGFBP5"
"s_008um_00428_00293-1","IGFBP5"
"s_008um_00397_00239-1","IGFBP5"
"s_008um_00349_00065-1","IGFBP5"
"s_008um_00343_00116-1","IGFBP5"
"s_008um_00060_00193-1","IGFBP5"
"s_008um_00622_00758-1","IGFBP5"
"s_008um_00438_00136-1","IGFBP5"
"s_008um_00510_00094-1","IGFBP5"
"s_008um_00772_00493-1","IGFBP5"
"s_008um_00067_00144-1","IGFBP5"
"s_008um_00122_00520-1","IGFBP5"
"s_008um_00230_00128-1","IGFBP5"
"s_008um_00223_00112-1","IGFBP5"
"s_008um_00199_00022-1","IGFBP5"
"s_008um_00376_00382-1","IGFBP5"
"s_008um_00434_00004-1","IGFBP5"
"s_008um_00348_00410-1","IGFBP5"
"s_008um_00358_00378-1","IGFBP5"
"s_008um_00260_00514-1","IGFBP5"
"s_008um_00053_00717-1","IGFBP5"
"s_008um_00486_00405-1","IGFBP5"
"s_008um_00610_00732-1","IGFBP5"
"s_008um_00631_00816-1","IGFBP5"
"s_008um_00473_00120-1","IGFBP5"
"s_008um_00530_00127-1","IGFBP5"
"s_008um_00453_00306-1","IGFBP5"
"s_008um_00231_00123-1","IGFBP5"
"s_008um_00414_00252-1","IGFBP5"
"s_008um_00097_00494-1","IGFBP5"
"s_008um_00273_00044-1","IGFBP5"
"s_008um_00258_00406-1","IGFBP5"
"s_008um_00172_00683-1","IGFBP5"
"s_008um_00169_00462-1","IGFBP5"
"s_008um_00370_00228-1","IGFBP5"
"s_008um_00365_00306-1","IGFBP5"
"s_008um_00599_00393-1","IGFBP5"
"s_008um_00388_00771-1","IGFBP5"
"s_008um_00394_00215-1","IGFBP5"
"s_008um_00238_00529-1","IGFBP5"
"s_008um_00185_00145-1","IGFBP5"
"s_008um_00189_00765-1","IGFBP5"
"s_008um_00434_00549-1","IGFBP5"
"s_008um_00215_00077-1","IGFBP5"
"s_008um_00225_00047-1","IGFBP5"
"s_008um_00314_00043-1","IGFBP5"
"s_008um_00035_00258-1","IGFBP5"
"s_008um_00181_00459-1","IGFBP5"
"s_008um_00371_00276-1","IGFBP5"
"s_008um_00484_00575-1","IGFBP5"
"s_008um_00569_00252-1","IGFBP5"
"s_008um_00578_00649-1","IGFBP5"
"s_008um_00262_00637-1","IGFBP5"
"s_008um_00711_00721-1","IGFBP5"
"s_008um_00450_00177-1","IGFBP5"
"s_008um_00275_00396-1","IGFBP5"
"s_008um_00436_00645-1","IGFBP5"
"s_008um_00131_00368-1","IGFBP5"
"s_008um_00406_00432-1","IGFBP5"
"s_008um_00400_00188-1","IGFBP5"
"s_008um_00170_00038-1","IGFBP5"
"s_008um_00185_00492-1","IGFBP5"
"s_008um_00388_00012-1","IGFBP5"
"s_008um_00319_00075-1","IGFBP5"
"s_008um_00197_00338-1","IGFBP5"
"s_008um_00396_00223-1","IGFBP5"
"s_008um_00221_00472-1","IGFBP5"
"s_008um_00080_00378-1","IGFBP5"
"s_008um_00146_00168-1","IGFBP5"
"s_008um_00215_00288-1","IGFBP5"
"s_008um_00400_00737-1","IGFBP5"
"s_008um_00341_00336-1","IGFBP5"
"s_008um_00245_00289-1","IGFBP5"
"s_008um_00238_00129-1","IGFBP5"
"s_008um_00215_00221-1","IGFBP5"
"s_008um_00141_00297-1","IGFBP5"
"s_008um_00200_00509-1","IGFBP5"
"s_008um_00412_00569-1","IGFBP5"
"s_008um_00340_00719-1","IGFBP5"
"s_008um_00061_00250-1","IGFBP5"
"s_008um_00743_00500-1","IGFBP5"
"s_008um_00593_00720-1","IGFBP5"
"s_008um_00154_00461-1","IGFBP5"
"s_008um_00225_00463-1","IGFBP5"
"s_008um_00423_00444-1","IGFBP5"
"s_008um_00508_00001-1","IGFBP5"
"s_008um_00439_00464-1","IGFBP5"
"s_008um_00392_00226-1","IGFBP5"
"s_008um_00387_00550-1","IGFBP5"
"s_008um_00358_00195-1","IGFBP5"
"s_008um_00169_00107-1","IGFBP5"
"s_008um_00457_00603-1","IGFBP5"
"s_008um_00232_00699-1","IGFBP5"
"s_008um_00259_00530-1","IGFBP5"
"s_008um_00223_00492-1","IGFBP5"
"s_008um_00432_00372-1","IGFBP5"
"s_008um_00024_00186-1","IGFBP5"
"s_008um_00288_00431-1","IGFBP5"
"s_008um_00307_00089-1","IGFBP5"
"s_008um_00068_00479-1","IGFBP5"
"s_008um_00344_00522-1","IGFBP5"
"s_008um_00525_00532-1","IGFBP5"
"s_008um_00147_00024-1","IGFBP5"
"s_008um_00319_00152-1","IGFBP5"
"s_008um_00336_00069-1","IGFBP5"
"s_008um_00373_00169-1","IGFBP5"
"s_008um_00148_00005-1","IGFBP5"
"s_008um_00400_00339-1","IGFBP5"
"s_008um_00489_00652-1","IGFBP5"
"s_008um_00466_00114-1","IGFBP5"
"s_008um_00410_00438-1","IGFBP5"
"s_008um_00007_00485-1","IGFBP5"
"s_008um_00359_00151-1","IGFBP5"
"s_008um_00616_00184-1","IGFBP5"
"s_008um_00350_00328-1","IGFBP5"
"s_008um_00167_00034-1","IGFBP5"
"s_008um_00198_00829-1","IGFBP5"
"s_008um_00235_00135-1","IGFBP5"
"s_008um_00057_00506-1","IGFBP5"
"s_008um_00075_00147-1","IGFBP5"
"s_008um_00133_00712-1","IGFBP5"
"s_008um_00386_00234-1","IGFBP5"
"s_008um_00316_00078-1","IGFBP5"
"s_008um_00400_00290-1","IGFBP5"
"s_008um_00340_00464-1","IGFBP5"
"s_008um_00379_00252-1","IGFBP5"
"s_008um_00399_00120-1","IGFBP5"
"s_008um_00381_00399-1","IGFBP5"
"s_008um_00373_00344-1","IGFBP5"
"s_008um_00378_00349-1","IGFBP5"
"s_008um_00024_00805-1","IGFBP5"
"s_008um_00397_00473-1","IGFBP5"
"s_008um_00551_00626-1","IGFBP5"
"s_008um_00426_00330-1","IGFBP5"
"s_008um_00414_00481-1","IGFBP5"
"s_008um_00385_00458-1","IGFBP5"
"s_008um_00456_00617-1","IGFBP5"
"s_008um_00362_00460-1","IGFBP5"
"s_008um_00054_00503-1","IGFBP5"
"s_008um_00363_00306-1","IGFBP5"
"s_008um_00380_00219-1","IGFBP5"
"s_008um_00441_00253-1","IGFBP5"
"s_008um_00309_00103-1","IGFBP5"
"s_008um_00196_00351-1","IGFBP5"
"s_008um_00291_00582-1","IGFBP5"
"s_008um_00054_00181-1","IGFBP5"
"s_008um_00342_00523-1","IGFBP5"
"s_008um_00389_00311-1","IGFBP5"
"s_008um_00749_00501-1","IGFBP5"
"s_008um_00221_00033-1","IGFBP5"
"s_008um_00571_00605-1","IGFBP5"
"s_008um_00388_00403-1","IGFBP5"
"s_008um_00258_00106-1","IGFBP5"
"s_008um_00022_00587-1","IGFBP5"
"s_008um_00291_00732-1","IGFBP5"
"s_008um_00459_00336-1","IGFBP5"
"s_008um_00191_00678-1","IGFBP5"
"s_008um_00264_00413-1","IGFBP5"
"s_008um_00433_00281-1","IGFBP5"
"s_008um_00595_00245-1","IGFBP5"
"s_008um_00606_00745-1","IGFBP5"
"s_008um_00506_00232-1","IGFBP5"
"s_008um_00458_00302-1","IGFBP5"
"s_008um_00705_00551-1","IGFBP5"
"s_008um_00394_00397-1","IGFBP5"
"s_008um_00259_00833-1","IGFBP5"
"s_008um_00406_00380-1","IGFBP5"
"s_008um_00559_00554-1","IGFBP5"
"s_008um_00396_00443-1","IGFBP5"
"s_008um_00321_00149-1","IGFBP5"
"s_008um_00043_00210-1","IGFBP5"
"s_008um_00148_00021-1","IGFBP5"
"s_008um_00067_00196-1","IGFBP5"
"s_008um_00368_00755-1","IGFBP5"
"s_008um_00549_00054-1","IGFBP5"
"s_008um_00415_00521-1","IGFBP5"
"s_008um_00284_00465-1","IGFBP5"
"s_008um_00332_00386-1","IGFBP5"
"s_008um_00035_00781-1","IGFBP5"
"s_008um_00050_00438-1","IGFBP5"
"s_008um_00604_00566-1","IGFBP5"
"s_008um_00198_00697-1","IGFBP5"
"s_008um_00418_00602-1","IGFBP5"
"s_008um_00399_00200-1","IGFBP5"
"s_008um_00157_00837-1","IGFBP5"
"s_008um_00278_00101-1","IGFBP5"
"s_008um_00281_00534-1","IGFBP5"
"s_008um_00392_00545-1","IGFBP5"
"s_008um_00149_00274-1","IGFBP5"
"s_008um_00511_00400-1","IGFBP5"
"s_008um_00413_00533-1","IGFBP5"
"s_008um_00219_00694-1","IGFBP5"
"s_008um_00304_00364-1","IGFBP5"
"s_008um_00343_00151-1","IGFBP5"
"s_008um_00605_00797-1","IGFBP5"
"s_008um_00606_00683-1","IGFBP5"
"s_008um_00085_00821-1","IGFBP5"
"s_008um_00009_00393-1","IGFBP5"
"s_008um_00318_00092-1","IGFBP5"
"s_008um_00208_00047-1","IGFBP5"
"s_008um_00472_00433-1","IGFBP5"
"s_008um_00004_00481-1","IGFBP5"
"s_008um_00258_00048-1","IGFBP5"
"s_008um_00089_00753-1","IGFBP5"
"s_008um_00234_00104-1","IGFBP5"
"s_008um_00273_00066-1","IGFBP5"
"s_008um_00376_00181-1","IGFBP5"
"s_008um_00445_00243-1","IGFBP5"
"s_008um_00734_00507-1","IGFBP5"
"s_008um_00529_00600-1","IGFBP5"
"s_008um_00600_00669-1","IGFBP5"
"s_008um_00270_00726-1","IGFBP5"
"s_008um_00166_00672-1","IGFBP5"
"s_008um_00403_00178-1","IGFBP5"
"s_008um_00368_00075-1","IGFBP5"
"s_008um_00362_00151-1","IGFBP5"
"s_008um_00156_00559-1","IGFBP5"
"s_008um_00639_00771-1","IGFBP5"
"s_008um_00274_00441-1","IGFBP5"
"s_008um_00376_00395-1","IGFBP5"
"s_008um_00226_00055-1","IGFBP5"
"s_008um_00394_00006-1","IGFBP5"
"s_008um_00336_00382-1","IGFBP5"
"s_008um_00375_00391-1","IGFBP5"
"s_008um_00503_00192-1","IGFBP5"
"s_008um_00225_00633-1","IGFBP5"
"s_008um_00746_00499-1","IGFBP5"
"s_008um_00421_00117-1","IGFBP5"
"s_008um_00177_00530-1","IGFBP5"
"s_008um_00366_00072-1","IGFBP5"
"s_008um_00631_00676-1","IGFBP5"
"s_008um_00733_00460-1","IGFBP5"
"s_008um_00558_00054-1","IGFBP5"
"s_008um_00317_00166-1","IGFBP5"
"s_008um_00621_00712-1","IGFBP5"
"s_008um_00329_00693-1","IGFBP5"
"s_008um_00169_00162-1","IGFBP5"
"s_008um_00449_00488-1","IGFBP5"
"s_008um_00291_00354-1","IGFBP5"
"s_008um_00222_00311-1","IGFBP5"
"s_008um_00183_00490-1","IGFBP5"
"s_008um_00214_00553-1","IGFBP5"
"s_008um_00734_00487-1","IGFBP5"
"s_008um_00127_00006-1","IGFBP5"
"s_008um_00698_00501-1","IGFBP5"
"s_008um_00174_00534-1","IGFBP5"
"s_008um_00438_00545-1","IGFBP5"
"s_008um_00386_00334-1","IGFBP5"
"s_008um_00506_00519-1","IGFBP5"
"s_008um_00027_00310-1","IGFBP5"
"s_008um_00340_00200-1","IGFBP5"
"s_008um_00146_00396-1","IGFBP5"
"s_008um_00131_00472-1","IGFBP5"
"s_008um_00395_00026-1","IGFBP5"
"s_008um_00093_00397-1","IGFBP5"
"s_008um_00332_00113-1","IGFBP5"
"s_008um_00271_00142-1","IGFBP5"
"s_008um_00238_00375-1","IGFBP5"
"s_008um_00459_00232-1","IGFBP5"
"s_008um_00425_00388-1","IGFBP5"
"s_008um_00559_00742-1","IGFBP5"
"s_008um_00333_00130-1","IGFBP5"
"s_008um_00379_00346-1","IGFBP5"
"s_008um_00426_00050-1","IGFBP5"
"s_008um_00284_00353-1","IGFBP5"
"s_008um_00069_00544-1","IGFBP5"
"s_008um_00510_00055-1","IGFBP5"
"s_008um_00283_00024-1","IGFBP5"
"s_008um_00043_00181-1","IGFBP5"
"s_008um_00270_00474-1","IGFBP5"
"s_008um_00273_00381-1","IGFBP5"
"s_008um_00510_00090-1","IGFBP5"
"s_008um_00583_00121-1","IGFBP5"
"s_008um_00138_00377-1","IGFBP5"
"s_008um_00171_00459-1","IGFBP5"
"s_008um_00450_00093-1","IGFBP5"
"s_008um_00187_00393-1","IGFBP5"
"s_008um_00312_00627-1","IGFBP5"
"s_008um_00251_00504-1","IGFBP5"
"s_008um_00564_00691-1","IGFBP5"
"s_008um_00474_00491-1","IGFBP5"
"s_008um_00571_00244-1","IGFBP5"
"s_008um_00188_00278-1","IGFBP5"
"s_008um_00351_00257-1","IGFBP5"
"s_008um_00367_00407-1","IGFBP5"
"s_008um_00407_00433-1","IGFBP5"
"s_008um_00279_00055-1","IGFBP5"
"s_008um_00016_00289-1","IGFBP5"
"s_008um_00142_00692-1","IGFBP5"
"s_008um_00429_00530-1","IGFBP5"
"s_008um_00349_00722-1","IGFBP5"
"s_008um_00745_00502-1","IGFBP5"
"s_008um_00350_00127-1","IGFBP5"
"s_008um_00460_00501-1","IGFBP5"
"s_008um_00400_00292-1","IGFBP5"
"s_008um_00005_00220-1","IGFBP5"
"s_008um_00150_00001-1","IGFBP5"
"s_008um_00300_00602-1","IGFBP5"
"s_008um_00428_00395-1","IGFBP5"
"s_008um_00137_00415-1","IGFBP5"
"s_008um_00321_00549-1","IGFBP5"
"s_008um_00316_00206-1","IGFBP5"
"s_008um_00213_00281-1","IGFBP5"
"s_008um_00078_00323-1","IGFBP5"
"s_008um_00491_00632-1","IGFBP5"
"s_008um_00217_00326-1","IGFBP5"
"s_008um_00403_00459-1","IGFBP5"
"s_008um_00181_00245-1","IGFBP5"
"s_008um_00405_00297-1","IGFBP5"
"s_008um_00062_00266-1","IGFBP5"
"s_008um_00264_00499-1","IGFBP5"
"s_008um_00468_00432-1","IGFBP5"
"s_008um_00309_00461-1","IGFBP5"
"s_008um_00136_00548-1","IGFBP5"
"s_008um_00375_00176-1","IGFBP5"
"s_008um_00606_00563-1","IGFBP5"
"s_008um_00411_00382-1","IGFBP5"
"s_008um_00190_00525-1","IGFBP5"
"s_008um_00424_00527-1","IGFBP5"
"s_008um_00448_00198-1","IGFBP5"
"s_008um_00377_00159-1","IGFBP5"
"s_008um_00083_00147-1","IGFBP5"
"s_008um_00316_00103-1","IGFBP5"
"s_008um_00044_00279-1","IGFBP5"
"s_008um_00120_00005-1","IGFBP5"
"s_008um_00523_00125-1","IGFBP5"
"s_008um_00405_00238-1","IGFBP5"
"s_008um_00257_00057-1","IGFBP5"
"s_008um_00179_00207-1","IGFBP5"
"s_008um_00418_00280-1","IGFBP5"
"s_008um_00451_00397-1","IGFBP5"
"s_008um_00243_00634-1","IGFBP5"
"s_008um_00348_00417-1","IGFBP5"
"s_008um_00610_00531-1","IGFBP5"
"s_008um_00742_00460-1","IGFBP5"
"s_008um_00230_00311-1","IGFBP5"
"s_008um_00289_00661-1","IGFBP5"
"s_008um_00380_00306-1","IGFBP5"
"s_008um_00550_00044-1","IGFBP5"
"s_008um_00241_00304-1","IGFBP5"
"s_008um_00164_00781-1","IGFBP5"
"s_008um_00044_00438-1","IGFBP5"
"s_008um_00417_00273-1","IGFBP5"
"s_008um_00459_00134-1","IGFBP5"
"s_008um_00248_00329-1","IGFBP5"
"s_008um_00369_00182-1","IGFBP5"
"s_008um_00067_00437-1","IGFBP5"
"s_008um_00170_00183-1","IGFBP5"
"s_008um_00402_00737-1","IGFBP5"
"s_008um_00136_00540-1","IGFBP5"
"s_008um_00365_00376-1","IGFBP5"
"s_008um_00217_00450-1","IGFBP5"
"s_008um_00331_00453-1","IGFBP5"
"s_008um_00637_00762-1","IGFBP5"
"s_008um_00447_00496-1","IGFBP5"
"s_008um_00504_00201-1","IGFBP5"
"s_008um_00397_00486-1","IGFBP5"
"s_008um_00303_00094-1","IGFBP5"
"s_008um_00607_00699-1","IGFBP5"
"s_008um_00336_00376-1","IGFBP5"
"s_008um_00420_00259-1","IGFBP5"
"s_008um_00474_00187-1","IGFBP5"
"s_008um_00283_00149-1","IGFBP5"
"s_008um_00390_00474-1","IGFBP5"
"s_008um_00228_00416-1","IGFBP5"
"s_008um_00175_00402-1","IGFBP5"
"s_008um_00357_00579-1","IGFBP5"
"s_008um_00253_00114-1","IGFBP5"
"s_008um_00254_00556-1","IGFBP5"
"s_008um_00163_00156-1","IGFBP5"
"s_008um_00362_00214-1","IGFBP5"
"s_008um_00172_00183-1","IGFBP5"
"s_008um_00139_00728-1","IGFBP5"
"s_008um_00237_00361-1","IGFBP5"
"s_008um_00076_00475-1","IGFBP5"
"s_008um_00336_00566-1","IGFBP5"
"s_008um_00333_00336-1","IGFBP5"
"s_008um_00396_00221-1","IGFBP5"
"s_008um_00557_00557-1","IGFBP5"
"s_008um_00051_00005-1","IGFBP5"
"s_008um_00403_00417-1","IGFBP5"
"s_008um_00375_00433-1","IGFBP5"
"s_008um_00245_00504-1","IGFBP5"
"s_008um_00379_00164-1","IGFBP5"
"s_008um_00446_00322-1","IGFBP5"
"s_008um_00366_00190-1","IGFBP5"
"s_008um_00358_00235-1","IGFBP5"
"s_008um_00068_00507-1","IGFBP5"
"s_008um_00277_00312-1","IGFBP5"
"s_008um_00171_00164-1","IGFBP5"
"s_008um_00315_00075-1","IGFBP5"
"s_008um_00567_00216-1","IGFBP5"
"s_008um_00223_00396-1","IGFBP5"
"s_008um_00289_00524-1","IGFBP5"
"s_008um_00352_00069-1","IGFBP5"
"s_008um_00112_00468-1","IGFBP5"
"s_008um_00595_00722-1","IGFBP5"
"s_008um_00640_00636-1","IGFBP5"
"s_008um_00279_00073-1","IGFBP5"
"s_008um_00494_00527-1","IGFBP5"
"s_008um_00258_00611-1","IGFBP5"
"s_008um_00362_00483-1","IGFBP5"
"s_008um_00662_00634-1","IGFBP5"
"s_008um_00271_00145-1","IGFBP5"
"s_008um_00250_00543-1","IGFBP5"
"s_008um_00223_00824-1","IGFBP5"
"s_008um_00175_00788-1","IGFBP5"
"s_008um_00358_00152-1","IGFBP5"
"s_008um_00398_00203-1","IGFBP5"
"s_008um_00342_00213-1","IGFBP5"
"s_008um_00366_00753-1","IGFBP5"
"s_008um_00622_00119-1","IGFBP5"
"s_008um_00310_00451-1","IGFBP5"
"s_008um_00284_00470-1","IGFBP5"
"s_008um_00158_00486-1","IGFBP5"
"s_008um_00294_00471-1","IGFBP5"
"s_008um_00285_00083-1","IGFBP5"
"s_008um_00354_00316-1","IGFBP5"
"s_008um_00345_00366-1","IGFBP5"
"s_008um_00522_00075-1","IGFBP5"
"s_008um_00184_00044-1","IGFBP5"
"s_008um_00721_00509-1","IGFBP5"
"s_008um_00374_00180-1","IGFBP5"
"s_008um_00645_00635-1","IGFBP5"
"s_008um_00364_00495-1","IGFBP5"
"s_008um_00215_00022-1","IGFBP5"
"s_008um_00445_00498-1","IGFBP5"
"s_008um_00591_00716-1","IGFBP5"
"s_008um_00181_00253-1","IGFBP5"
"s_008um_00215_00629-1","IGFBP5"
"s_008um_00345_00215-1","IGFBP5"
"s_008um_00010_00345-1","IGFBP5"
"s_008um_00458_00169-1","IGFBP5"
"s_008um_00078_00068-1","IGFBP5"
"s_008um_00411_00245-1","IGFBP5"
"s_008um_00539_00255-1","IGFBP5"
"s_008um_00613_00731-1","IGFBP5"
"s_008um_00394_00178-1","IGFBP5"
"s_008um_00355_00361-1","IGFBP5"
"s_008um_00410_00381-1","IGFBP5"
"s_008um_00745_00496-1","IGFBP5"
"s_008um_00601_00460-1","IGFBP5"
"s_008um_00167_00514-1","IGFBP5"
"s_008um_00285_00651-1","IGFBP5"
"s_008um_00358_00200-1","IGFBP5"
"s_008um_00396_00762-1","IGFBP5"
"s_008um_00461_00116-1","IGFBP5"
"s_008um_00455_00080-1","IGFBP5"
"s_008um_00518_00716-1","IGFBP5"
"s_008um_00160_00401-1","IGFBP5"
"s_008um_00220_00214-1","IGFBP5"
"s_008um_00183_00486-1","IGFBP5"
"s_008um_00212_00593-1","IGFBP5"
"s_008um_00414_00527-1","IGFBP5"
"s_008um_00203_00281-1","IGFBP5"
"s_008um_00447_00491-1","IGFBP5"
"s_008um_00169_00194-1","IGFBP5"
"s_008um_00153_00008-1","IGFBP5"
"s_008um_00484_00110-1","IGFBP5"
"s_008um_00555_00556-1","IGFBP5"
"s_008um_00150_00205-1","IGFBP5"
"s_008um_00514_00101-1","IGFBP5"
"s_008um_00536_00591-1","IGFBP5"
"s_008um_00378_00405-1","IGFBP5"
"s_008um_00692_00558-1","IGFBP5"
"s_008um_00219_00489-1","IGFBP5"
"s_008um_00526_00128-1","IGFBP5"
"s_008um_00277_00476-1","IGFBP5"
"s_008um_00211_00493-1","IGFBP5"
"s_008um_00653_00541-1","IGFBP5"
"s_008um_00340_00207-1","IGFBP5"
"s_008um_00104_00533-1","IGFBP5"
"s_008um_00264_00486-1","IGFBP5"
"s_008um_00405_00557-1","IGFBP5"
"s_008um_00231_00774-1","IGFBP5"
"s_008um_00332_00280-1","IGFBP5"
"s_008um_00593_00664-1","IGFBP5"
"s_008um_00515_00017-1","IGFBP5"
"s_008um_00470_00302-1","IGFBP5"
"s_008um_00330_00415-1","IGFBP5"
"s_008um_00581_00043-1","IGFBP5"
"s_008um_00428_00393-1","IGFBP5"
"s_008um_00405_00037-1","IGFBP5"
"s_008um_00400_00244-1","IGFBP5"
"s_008um_00449_00245-1","IGFBP5"
"s_008um_00425_00394-1","IGFBP5"
