"Barcode","Genes"
"s_008um_00656_00453-1","CXCL3"
"s_008um_00487_00538-1","CXCL3"
"s_008um_00268_00664-1","CXCL3"
"s_008um_00038_00766-1","CXCL3"
"s_008um_00612_00780-1","CXCL3"
"s_008um_00421_00617-1","CXCL3"
"s_008um_00504_00732-1","CXCL3"
"s_008um_00188_00833-1","CXCL3"
"s_008um_00167_00763-1","CXCL3"
"s_008um_00608_00536-1","CXCL3"
"s_008um_00315_00760-1","CXCL3"
"s_008um_00518_00513-1","CXCL3"
"s_008um_00268_00824-1","CXCL3"
"s_008um_00593_00630-1","CXCL3"
"s_008um_00687_00764-1","CXCL3"
"s_008um_00402_00696-1","CXCL3"
"s_008um_00338_00832-1","CXCL3"
"s_008um_00462_00609-1","CXCL3"
"s_008um_00589_00629-1","CXCL3"
"s_008um_00514_00464-1","CXCL3"
"s_008um_00641_00817-1","CXCL3"
"s_008um_00559_00544-1","CXCL3"
"s_008um_00448_00638-1","CXCL3"
"s_008um_00333_00554-1","CXCL3"
"s_008um_00311_00691-1","CXCL3"
"s_008um_00096_00805-1","CXCL3"
"s_008um_00621_00552-1","CXCL3"
"s_008um_00395_00669-1","CXCL3"
"s_008um_00303_00788-1","CXCL3"
"s_008um_00169_00824-1","CXCL3"
"s_008um_00150_00756-1","CXCL3"
"s_008um_00363_00830-1","CXCL3"
"s_008um_00066_00713-1","CXCL3"
"s_008um_00663_00684-1","CXCL3"
"s_008um_00542_00766-1","CXCL3"
"s_008um_00193_00688-1","CXCL3"
"s_008um_00214_00762-1","CXCL3"
"s_008um_00636_00796-1","CXCL3"
"s_008um_00625_00226-1","CXCL3"
"s_008um_00629_00776-1","CXCL3"
"s_008um_00638_00228-1","CXCL3"
"s_008um_00099_00724-1","CXCL3"
"s_008um_00332_00581-1","CXCL3"
"s_008um_00362_00777-1","CXCL3"
"s_008um_00467_00412-1","CXCL3"
"s_008um_00140_00685-1","CXCL3"
"s_008um_00219_00788-1","CXCL3"
"s_008um_00098_00829-1","CXCL3"
"s_008um_00609_00239-1","CXCL3"
"s_008um_00070_00774-1","CXCL3"
"s_008um_00239_00748-1","CXCL3"
"s_008um_00474_00681-1","CXCL3"
"s_008um_00192_00780-1","CXCL3"
"s_008um_00608_00261-1","CXCL3"
"s_008um_00247_00690-1","CXCL3"
"s_008um_00585_00215-1","CXCL3"
"s_008um_00054_00675-1","CXCL3"
"s_008um_00470_00390-1","CXCL3"
"s_008um_00590_00464-1","CXCL3"
"s_008um_00175_00727-1","CXCL3"
"s_008um_00593_00808-1","CXCL3"
"s_008um_00467_00648-1","CXCL3"
"s_008um_00448_00430-1","CXCL3"
"s_008um_00017_00589-1","CXCL3"
"s_008um_00192_00833-1","CXCL3"
"s_008um_00558_00751-1","CXCL3"
"s_008um_00591_00539-1","CXCL3"
"s_008um_00673_00785-1","CXCL3"
"s_008um_00147_00805-1","CXCL3"
"s_008um_00137_00651-1","CXCL3"
"s_008um_00582_00533-1","CXCL3"
"s_008um_00620_00584-1","CXCL3"
"s_008um_00140_00783-1","CXCL3"
"s_008um_00456_00671-1","CXCL3"
"s_008um_00584_00640-1","CXCL3"
"s_008um_00629_00501-1","CXCL3"
"s_008um_00197_00768-1","CXCL3"
"s_008um_00629_00529-1","CXCL3"
"s_008um_00356_00611-1","CXCL3"
"s_008um_00285_00692-1","CXCL3"
"s_008um_00357_00837-1","CXCL3"
"s_008um_00171_00721-1","CXCL3"
"s_008um_00742_00475-1","CXCL3"
"s_008um_00269_00774-1","CXCL3"
"s_008um_00370_00685-1","CXCL3"
"s_008um_00388_00500-1","CXCL3"
"s_008um_00615_00755-1","CXCL3"
"s_008um_00654_00526-1","CXCL3"
"s_008um_00681_00546-1","CXCL3"
"s_008um_00594_00548-1","CXCL3"
"s_008um_00648_00750-1","CXCL3"
"s_008um_00329_00825-1","CXCL3"
"s_008um_00639_00690-1","CXCL3"
"s_008um_00197_00818-1","CXCL3"
"s_008um_00459_00420-1","CXCL3"
"s_008um_00463_00659-1","CXCL3"
"s_008um_00447_00632-1","CXCL3"
"s_008um_00519_00323-1","CXCL3"
"s_008um_00554_00474-1","CXCL3"
"s_008um_00061_00776-1","CXCL3"
"s_008um_00250_00802-1","CXCL3"
"s_008um_00235_00711-1","CXCL3"
"s_008um_00345_00818-1","CXCL3"
"s_008um_00276_00711-1","CXCL3"
"s_008um_00318_00044-1","CXCL3"
"s_008um_00648_00738-1","CXCL3"
"s_008um_00134_00691-1","CXCL3"
"s_008um_00711_00636-1","CXCL3"
"s_008um_00680_00746-1","CXCL3"
"s_008um_00556_00808-1","CXCL3"
"s_008um_00286_00714-1","CXCL3"
"s_008um_00286_00823-1","CXCL3"
"s_008um_00234_00691-1","CXCL3"
"s_008um_00752_00466-1","CXCL3"
"s_008um_00086_00785-1","CXCL3"
"s_008um_00490_00703-1","CXCL3"
"s_008um_00434_00554-1","CXCL3"
"s_008um_00674_00625-1","CXCL3"
"s_008um_00373_00709-1","CXCL3"
"s_008um_00205_00678-1","CXCL3"
"s_008um_00251_00745-1","CXCL3"
"s_008um_00611_00408-1","CXCL3"
"s_008um_00584_00287-1","CXCL3"
"s_008um_00205_00756-1","CXCL3"
"s_008um_00404_00717-1","CXCL3"
"s_008um_00552_00643-1","CXCL3"
"s_008um_00565_00165-1","CXCL3"
"s_008um_00347_00595-1","CXCL3"
"s_008um_00180_00764-1","CXCL3"
"s_008um_00550_00808-1","CXCL3"
"s_008um_00378_00689-1","CXCL3"
"s_008um_00631_00816-1","CXCL3"
"s_008um_00460_00798-1","CXCL3"
"s_008um_00353_00541-1","CXCL3"
"s_008um_00311_00685-1","CXCL3"
"s_008um_00056_00750-1","CXCL3"
"s_008um_00565_00073-1","CXCL3"
"s_008um_00220_00777-1","CXCL3"
"s_008um_00041_00789-1","CXCL3"
"s_008um_00129_00684-1","CXCL3"
"s_008um_00249_00789-1","CXCL3"
"s_008um_00657_00650-1","CXCL3"
"s_008um_00169_00462-1","CXCL3"
"s_008um_00299_00633-1","CXCL3"
"s_008um_00429_00705-1","CXCL3"
"s_008um_00242_00544-1","CXCL3"
"s_008um_00474_00413-1","CXCL3"
"s_008um_00163_00808-1","CXCL3"
"s_008um_00009_00527-1","CXCL3"
"s_008um_00582_00361-1","CXCL3"
"s_008um_00146_00651-1","CXCL3"
"s_008um_00619_00721-1","CXCL3"
"s_008um_00485_00762-1","CXCL3"
"s_008um_00283_00709-1","CXCL3"
"s_008um_00616_00518-1","CXCL3"
"s_008um_00085_00687-1","CXCL3"
"s_008um_00653_00599-1","CXCL3"
"s_008um_00123_00517-1","CXCL3"
"s_008um_00585_00599-1","CXCL3"
"s_008um_00567_00732-1","CXCL3"
"s_008um_00502_00326-1","CXCL3"
"s_008um_00521_00691-1","CXCL3"
"s_008um_00613_00603-1","CXCL3"
"s_008um_00738_00651-1","CXCL3"
"s_008um_00476_00684-1","CXCL3"
"s_008um_00640_00600-1","CXCL3"
"s_008um_00278_00717-1","CXCL3"
"s_008um_00142_00611-1","CXCL3"
"s_008um_00472_00456-1","CXCL3"
"s_008um_00089_00761-1","CXCL3"
"s_008um_00678_00738-1","CXCL3"
"s_008um_00368_00714-1","CXCL3"
"s_008um_00721_00464-1","CXCL3"
"s_008um_00679_00485-1","CXCL3"
"s_008um_00135_00588-1","CXCL3"
"s_008um_00624_00388-1","CXCL3"
"s_008um_00676_00594-1","CXCL3"
"s_008um_00282_00660-1","CXCL3"
"s_008um_00398_00787-1","CXCL3"
"s_008um_00640_00763-1","CXCL3"
"s_008um_00637_00621-1","CXCL3"
"s_008um_00180_00809-1","CXCL3"
"s_008um_00020_00836-1","CXCL3"
"s_008um_00267_00756-1","CXCL3"
"s_008um_00145_00734-1","CXCL3"
"s_008um_00654_00791-1","CXCL3"
"s_008um_00499_00556-1","CXCL3"
"s_008um_00713_00707-1","CXCL3"
"s_008um_00130_00696-1","CXCL3"
"s_008um_00113_00658-1","CXCL3"
"s_008um_00554_00349-1","CXCL3"
"s_008um_00588_00351-1","CXCL3"
"s_008um_00543_00156-1","CXCL3"
"s_008um_00456_00722-1","CXCL3"
"s_008um_00529_00143-1","CXCL3"
"s_008um_00438_00699-1","CXCL3"
"s_008um_00166_00824-1","CXCL3"
"s_008um_00625_00492-1","CXCL3"
"s_008um_00621_00386-1","CXCL3"
"s_008um_00429_00749-1","CXCL3"
"s_008um_00381_00722-1","CXCL3"
"s_008um_00113_00649-1","CXCL3"
"s_008um_00669_00468-1","CXCL3"
"s_008um_00355_00546-1","CXCL3"
"s_008um_00388_00482-1","CXCL3"
"s_008um_00500_00572-1","CXCL3"
"s_008um_00444_00765-1","CXCL3"
"s_008um_00660_00719-1","CXCL3"
"s_008um_00302_00760-1","CXCL3"
"s_008um_00591_00829-1","CXCL3"
"s_008um_00536_00053-1","CXCL3"
"s_008um_00299_00837-1","CXCL3"
"s_008um_00287_00196-1","CXCL3"
"s_008um_00246_00519-1","CXCL3"
"s_008um_00020_00577-1","CXCL3"
"s_008um_00754_00482-1","CXCL3"
"s_008um_00247_00679-1","CXCL3"
"s_008um_00553_00580-1","CXCL3"
"s_008um_00000_00786-1","CXCL3"
"s_008um_00743_00500-1","CXCL3"
"s_008um_00682_00648-1","CXCL3"
"s_008um_00138_00781-1","CXCL3"
"s_008um_00624_00438-1","CXCL3"
"s_008um_00304_00671-1","CXCL3"
"s_008um_00325_00760-1","CXCL3"
"s_008um_00037_00745-1","CXCL3"
"s_008um_00443_00741-1","CXCL3"
"s_008um_00104_00770-1","CXCL3"
"s_008um_00117_00775-1","CXCL3"
"s_008um_00262_00746-1","CXCL3"
"s_008um_00672_00550-1","CXCL3"
"s_008um_00695_00650-1","CXCL3"
"s_008um_00181_00728-1","CXCL3"
"s_008um_00525_00532-1","CXCL3"
"s_008um_00539_00342-1","CXCL3"
"s_008um_00534_00770-1","CXCL3"
"s_008um_00522_00678-1","CXCL3"
"s_008um_00137_00779-1","CXCL3"
"s_008um_00314_00768-1","CXCL3"
"s_008um_00138_00753-1","CXCL3"
"s_008um_00681_00641-1","CXCL3"
"s_008um_00628_00547-1","CXCL3"
"s_008um_00774_00504-1","CXCL3"
"s_008um_00086_00804-1","CXCL3"
"s_008um_00648_00565-1","CXCL3"
"s_008um_00496_00060-1","CXCL3"
"s_008um_00542_00404-1","CXCL3"
"s_008um_00289_00825-1","CXCL3"
"s_008um_00720_00685-1","CXCL3"
"s_008um_00198_00829-1","CXCL3"
"s_008um_00307_00832-1","CXCL3"
"s_008um_00175_00776-1","CXCL3"
"s_008um_00388_00697-1","CXCL3"
"s_008um_00656_00759-1","CXCL3"
"s_008um_00081_00793-1","CXCL3"
"s_008um_00254_00521-1","CXCL3"
"s_008um_00329_00518-1","CXCL3"
"s_008um_00434_00635-1","CXCL3"
"s_008um_00455_00733-1","CXCL3"
"s_008um_00015_00733-1","CXCL3"
"s_008um_00628_00775-1","CXCL3"
"s_008um_00666_00523-1","CXCL3"
"s_008um_00698_00646-1","CXCL3"
"s_008um_00062_00711-1","CXCL3"
"s_008um_00364_00494-1","CXCL3"
"s_008um_00641_00718-1","CXCL3"
"s_008um_00566_00614-1","CXCL3"
"s_008um_00579_00541-1","CXCL3"
"s_008um_00258_00763-1","CXCL3"
"s_008um_00405_00791-1","CXCL3"
"s_008um_00218_00732-1","CXCL3"
"s_008um_00326_00821-1","CXCL3"
"s_008um_00450_00794-1","CXCL3"
"s_008um_00531_00679-1","CXCL3"
"s_008um_00252_00661-1","CXCL3"
"s_008um_00036_00778-1","CXCL3"
"s_008um_00340_00613-1","CXCL3"
"s_008um_00611_00514-1","CXCL3"
"s_008um_00597_00696-1","CXCL3"
"s_008um_00555_00531-1","CXCL3"
"s_008um_00628_00148-1","CXCL3"
"s_008um_00043_00745-1","CXCL3"
"s_008um_00305_00833-1","CXCL3"
"s_008um_00060_00726-1","CXCL3"
"s_008um_00515_00594-1","CXCL3"
"s_008um_00712_00552-1","CXCL3"
"s_008um_00595_00073-1","CXCL3"
"s_008um_00279_00561-1","CXCL3"
"s_008um_00131_00695-1","CXCL3"
"s_008um_00284_00805-1","CXCL3"
"s_008um_00089_00697-1","CXCL3"
"s_008um_00485_00676-1","CXCL3"
"s_008um_00602_00769-1","CXCL3"
"s_008um_00711_00569-1","CXCL3"
"s_008um_00396_00566-1","CXCL3"
"s_008um_00253_00691-1","CXCL3"
"s_008um_00749_00501-1","CXCL3"
"s_008um_00705_00516-1","CXCL3"
"s_008um_00376_00643-1","CXCL3"
"s_008um_00347_00570-1","CXCL3"
"s_008um_00585_00331-1","CXCL3"
"s_008um_00544_00264-1","CXCL3"
"s_008um_00209_00816-1","CXCL3"
"s_008um_00642_00751-1","CXCL3"
"s_008um_00422_00795-1","CXCL3"
"s_008um_00247_00678-1","CXCL3"
"s_008um_00130_00703-1","CXCL3"
"s_008um_00521_00745-1","CXCL3"
"s_008um_00249_00812-1","CXCL3"
"s_008um_00564_00661-1","CXCL3"
"s_008um_00694_00660-1","CXCL3"
"s_008um_00750_00489-1","CXCL3"
"s_008um_00174_00825-1","CXCL3"
"s_008um_00286_00624-1","CXCL3"
"s_008um_00067_00715-1","CXCL3"
"s_008um_00432_00652-1","CXCL3"
"s_008um_00512_00636-1","CXCL3"
"s_008um_00327_00788-1","CXCL3"
"s_008um_00614_00631-1","CXCL3"
"s_008um_00621_00519-1","CXCL3"
"s_008um_00638_00227-1","CXCL3"
"s_008um_00677_00718-1","CXCL3"
"s_008um_00183_00700-1","CXCL3"
"s_008um_00737_00606-1","CXCL3"
"s_008um_00520_00683-1","CXCL3"
"s_008um_00716_00675-1","CXCL3"
"s_008um_00080_00799-1","CXCL3"
"s_008um_00269_00809-1","CXCL3"
"s_008um_00661_00690-1","CXCL3"
"s_008um_00353_00544-1","CXCL3"
"s_008um_00587_00070-1","CXCL3"
"s_008um_00234_00672-1","CXCL3"
"s_008um_00464_00784-1","CXCL3"
"s_008um_00130_00768-1","CXCL3"
"s_008um_00631_00587-1","CXCL3"
"s_008um_00658_00559-1","CXCL3"
"s_008um_00611_00147-1","CXCL3"
"s_008um_00423_00695-1","CXCL3"
"s_008um_00504_00650-1","CXCL3"
"s_008um_00513_00587-1","CXCL3"
"s_008um_00592_00774-1","CXCL3"
"s_008um_00435_00757-1","CXCL3"
"s_008um_00701_00743-1","CXCL3"
"s_008um_00501_00483-1","CXCL3"
"s_008um_00477_00759-1","CXCL3"
"s_008um_00318_00718-1","CXCL3"
"s_008um_00424_00718-1","CXCL3"
"s_008um_00498_00474-1","CXCL3"
"s_008um_00349_00748-1","CXCL3"
"s_008um_00756_00485-1","CXCL3"
"s_008um_00424_00681-1","CXCL3"
"s_008um_00240_00008-1","CXCL3"
"s_008um_00251_00827-1","CXCL3"
"s_008um_00329_00725-1","CXCL3"
"s_008um_00176_00779-1","CXCL3"
"s_008um_00136_00536-1","CXCL3"
"s_008um_00302_00727-1","CXCL3"
"s_008um_00606_00683-1","CXCL3"
"s_008um_00577_00197-1","CXCL3"
"s_008um_00492_00666-1","CXCL3"
"s_008um_00040_00745-1","CXCL3"
"s_008um_00343_00604-1","CXCL3"
"s_008um_00123_00713-1","CXCL3"
"s_008um_00561_00682-1","CXCL3"
"s_008um_00090_00782-1","CXCL3"
"s_008um_00386_00676-1","CXCL3"
"s_008um_00563_00545-1","CXCL3"
"s_008um_00621_00214-1","CXCL3"
"s_008um_00262_00690-1","CXCL3"
"s_008um_00620_00260-1","CXCL3"
"s_008um_00101_00825-1","CXCL3"
"s_008um_00221_00688-1","CXCL3"
"s_008um_00342_00810-1","CXCL3"
"s_008um_00602_00068-1","CXCL3"
"s_008um_00685_00505-1","CXCL3"
"s_008um_00275_00725-1","CXCL3"
"s_008um_00731_00489-1","CXCL3"
"s_008um_00278_00711-1","CXCL3"
"s_008um_00068_00746-1","CXCL3"
"s_008um_00629_00436-1","CXCL3"
"s_008um_00488_00557-1","CXCL3"
"s_008um_00426_00711-1","CXCL3"
"s_008um_00619_00240-1","CXCL3"
"s_008um_00730_00682-1","CXCL3"
"s_008um_00691_00495-1","CXCL3"
"s_008um_00393_00740-1","CXCL3"
"s_008um_00425_00741-1","CXCL3"
"s_008um_00346_00767-1","CXCL3"
"s_008um_00362_00506-1","CXCL3"
"s_008um_00236_00472-1","CXCL3"
"s_008um_00010_00763-1","CXCL3"
"s_008um_00131_00719-1","CXCL3"
"s_008um_00426_00678-1","CXCL3"
"s_008um_00026_00734-1","CXCL3"
"s_008um_00527_00094-1","CXCL3"
"s_008um_00350_00799-1","CXCL3"
"s_008um_00261_00335-1","CXCL3"
"s_008um_00486_00389-1","CXCL3"
"s_008um_00589_00777-1","CXCL3"
"s_008um_00757_00492-1","CXCL3"
"s_008um_00530_00657-1","CXCL3"
"s_008um_00317_00689-1","CXCL3"
"s_008um_00527_00779-1","CXCL3"
"s_008um_00599_00282-1","CXCL3"
"s_008um_00624_00464-1","CXCL3"
"s_008um_00293_00662-1","CXCL3"
"s_008um_00676_00464-1","CXCL3"
"s_008um_00281_00349-1","CXCL3"
"s_008um_00558_00663-1","CXCL3"
"s_008um_00263_00815-1","CXCL3"
"s_008um_00099_00758-1","CXCL3"
"s_008um_00426_00688-1","CXCL3"
"s_008um_00671_00784-1","CXCL3"
"s_008um_00687_00483-1","CXCL3"
"s_008um_00296_00775-1","CXCL3"
"s_008um_00627_00521-1","CXCL3"
"s_008um_00722_00514-1","CXCL3"
"s_008um_00221_00774-1","CXCL3"
"s_008um_00225_00633-1","CXCL3"
"s_008um_00384_00582-1","CXCL3"
"s_008um_00116_00738-1","CXCL3"
"s_008um_00615_00478-1","CXCL3"
"s_008um_00652_00753-1","CXCL3"
"s_008um_00086_00807-1","CXCL3"
"s_008um_00127_00652-1","CXCL3"
"s_008um_00658_00750-1","CXCL3"
"s_008um_00610_00156-1","CXCL3"
"s_008um_00592_00518-1","CXCL3"
"s_008um_00471_00005-1","CXCL3"
"s_008um_00615_00538-1","CXCL3"
"s_008um_00379_00796-1","CXCL3"
"s_008um_00310_00726-1","CXCL3"
"s_008um_00470_00747-1","CXCL3"
"s_008um_00189_00758-1","CXCL3"
"s_008um_00424_00780-1","CXCL3"
"s_008um_00137_00768-1","CXCL3"
"s_008um_00526_00537-1","CXCL3"
"s_008um_00090_00669-1","CXCL3"
"s_008um_00676_00512-1","CXCL3"
"s_008um_00426_00740-1","CXCL3"
"s_008um_00149_00687-1","CXCL3"
"s_008um_00373_00756-1","CXCL3"
"s_008um_00464_00765-1","CXCL3"
"s_008um_00619_00797-1","CXCL3"
"s_008um_00460_00760-1","CXCL3"
"s_008um_00261_00665-1","CXCL3"
"s_008um_00140_00753-1","CXCL3"
"s_008um_00615_00643-1","CXCL3"
"s_008um_00467_00649-1","CXCL3"
"s_008um_00163_00765-1","CXCL3"
"s_008um_00340_00644-1","CXCL3"
"s_008um_00162_00687-1","CXCL3"
"s_008um_00438_00555-1","CXCL3"
"s_008um_00396_00732-1","CXCL3"
"s_008um_00330_00823-1","CXCL3"
"s_008um_00601_00576-1","CXCL3"
"s_008um_00577_00771-1","CXCL3"
"s_008um_00614_00570-1","CXCL3"
"s_008um_00161_00582-1","CXCL3"
"s_008um_00714_00561-1","CXCL3"
"s_008um_00562_00802-1","CXCL3"
"s_008um_00617_00768-1","CXCL3"
"s_008um_00311_00724-1","CXCL3"
"s_008um_00038_00806-1","CXCL3"
"s_008um_00321_00833-1","CXCL3"
"s_008um_00390_00687-1","CXCL3"
"s_008um_00117_00797-1","CXCL3"
"s_008um_00228_00694-1","CXCL3"
"s_008um_00598_00088-1","CXCL3"
"s_008um_00482_00355-1","CXCL3"
"s_008um_00482_00608-1","CXCL3"
"s_008um_00353_00670-1","CXCL3"
"s_008um_00639_00484-1","CXCL3"
"s_008um_00349_00600-1","CXCL3"
"s_008um_00721_00477-1","CXCL3"
"s_008um_00131_00761-1","CXCL3"
"s_008um_00333_00342-1","CXCL3"
"s_008um_00510_00055-1","CXCL3"
"s_008um_00320_00829-1","CXCL3"
"s_008um_00331_00705-1","CXCL3"
"s_008um_00412_00719-1","CXCL3"
"s_008um_00328_00679-1","CXCL3"
"s_008um_00394_00648-1","CXCL3"
"s_008um_00075_00795-1","CXCL3"
"s_008um_00166_00728-1","CXCL3"
"s_008um_00360_00704-1","CXCL3"
"s_008um_00699_00629-1","CXCL3"
"s_008um_00084_00813-1","CXCL3"
"s_008um_00153_00759-1","CXCL3"
"s_008um_00104_00711-1","CXCL3"
"s_008um_00337_00525-1","CXCL3"
"s_008um_00640_00692-1","CXCL3"
"s_008um_00115_00664-1","CXCL3"
"s_008um_00442_00645-1","CXCL3"
"s_008um_00614_00191-1","CXCL3"
"s_008um_00751_00483-1","CXCL3"
"s_008um_00551_00649-1","CXCL3"
"s_008um_00005_00802-1","CXCL3"
"s_008um_00628_00588-1","CXCL3"
"s_008um_00066_00799-1","CXCL3"
"s_008um_00486_00756-1","CXCL3"
"s_008um_00584_00512-1","CXCL3"
"s_008um_00694_00452-1","CXCL3"
"s_008um_00300_00727-1","CXCL3"
"s_008um_00599_00477-1","CXCL3"
"s_008um_00146_00770-1","CXCL3"
"s_008um_00211_00146-1","CXCL3"
"s_008um_00202_00754-1","CXCL3"
"s_008um_00251_00696-1","CXCL3"
"s_008um_00424_00695-1","CXCL3"
"s_008um_00567_00585-1","CXCL3"
"s_008um_00631_00520-1","CXCL3"
"s_008um_00634_00450-1","CXCL3"
"s_008um_00739_00600-1","CXCL3"
"s_008um_00730_00480-1","CXCL3"
"s_008um_00677_00444-1","CXCL3"
"s_008um_00014_00815-1","CXCL3"
"s_008um_00561_00683-1","CXCL3"
"s_008um_00557_00373-1","CXCL3"
"s_008um_00562_00745-1","CXCL3"
"s_008um_00417_00753-1","CXCL3"
"s_008um_00298_00721-1","CXCL3"
"s_008um_00341_00759-1","CXCL3"
"s_008um_00520_00630-1","CXCL3"
"s_008um_00115_00747-1","CXCL3"
"s_008um_00531_00665-1","CXCL3"
"s_008um_00291_00717-1","CXCL3"
"s_008um_00182_00749-1","CXCL3"
"s_008um_00719_00668-1","CXCL3"
"s_008um_00519_00016-1","CXCL3"
"s_008um_00555_00122-1","CXCL3"
"s_008um_00553_00203-1","CXCL3"
"s_008um_00035_00761-1","CXCL3"
"s_008um_00452_00805-1","CXCL3"
"s_008um_00683_00612-1","CXCL3"
"s_008um_00465_00580-1","CXCL3"
"s_008um_00679_00758-1","CXCL3"
"s_008um_00348_00603-1","CXCL3"
"s_008um_00090_00684-1","CXCL3"
"s_008um_00396_00509-1","CXCL3"
"s_008um_00768_00497-1","CXCL3"
"s_008um_00714_00576-1","CXCL3"
"s_008um_00268_00814-1","CXCL3"
"s_008um_00026_00774-1","CXCL3"
"s_008um_00627_00716-1","CXCL3"
"s_008um_00528_00660-1","CXCL3"
"s_008um_00295_00673-1","CXCL3"
"s_008um_00252_00515-1","CXCL3"
"s_008um_00623_00526-1","CXCL3"
"s_008um_00273_00646-1","CXCL3"
"s_008um_00631_00682-1","CXCL3"
"s_008um_00224_00706-1","CXCL3"
"s_008um_00637_00809-1","CXCL3"
"s_008um_00218_00806-1","CXCL3"
"s_008um_00541_00691-1","CXCL3"
"s_008um_00104_00718-1","CXCL3"
"s_008um_00204_00796-1","CXCL3"
"s_008um_00735_00509-1","CXCL3"
"s_008um_00115_00650-1","CXCL3"
"s_008um_00554_00761-1","CXCL3"
"s_008um_00300_00618-1","CXCL3"
"s_008um_00703_00455-1","CXCL3"
"s_008um_00191_00826-1","CXCL3"
"s_008um_00634_00518-1","CXCL3"
"s_008um_00744_00519-1","CXCL3"
"s_008um_00715_00708-1","CXCL3"
"s_008um_00425_00781-1","CXCL3"
"s_008um_00242_00676-1","CXCL3"
"s_008um_00395_00610-1","CXCL3"
"s_008um_00550_00044-1","CXCL3"
"s_008um_00700_00572-1","CXCL3"
"s_008um_00629_00505-1","CXCL3"
"s_008um_00361_00811-1","CXCL3"
"s_008um_00516_00279-1","CXCL3"
"s_008um_00427_00778-1","CXCL3"
"s_008um_00275_00790-1","CXCL3"
"s_008um_00527_00615-1","CXCL3"
"s_008um_00219_00780-1","CXCL3"
"s_008um_00537_00384-1","CXCL3"
"s_008um_00621_00809-1","CXCL3"
"s_008um_00541_00397-1","CXCL3"
"s_008um_00543_00747-1","CXCL3"
"s_008um_00685_00640-1","CXCL3"
"s_008um_00219_00689-1","CXCL3"
"s_008um_00121_00635-1","CXCL3"
"s_008um_00256_00792-1","CXCL3"
