"Barcode","Genes"
"s_008um_00115_00723-1","HTRA3"
"s_008um_00228_00145-1","HTRA3"
"s_008um_00361_00267-1","HTRA3"
"s_008um_00387_00302-1","HTRA3"
"s_008um_00163_00804-1","HTRA3"
"s_008um_00237_00294-1","HTRA3"
"s_008um_00247_00034-1","HTRA3"
"s_008um_00202_00370-1","HTRA3"
"s_008um_00559_00139-1","HTRA3"
"s_008um_00229_00299-1","HTRA3"
"s_008um_00072_00580-1","HTRA3"
"s_008um_00427_00133-1","HTRA3"
"s_008um_00351_00289-1","HTRA3"
"s_008um_00330_00618-1","HTRA3"
"s_008um_00347_00233-1","HTRA3"
"s_008um_00537_00559-1","HTRA3"
"s_008um_00159_00297-1","HTRA3"
"s_008um_00018_00575-1","HTRA3"
"s_008um_00195_00037-1","HTRA3"
"s_008um_00570_00246-1","HTRA3"
"s_008um_00246_00312-1","HTRA3"
"s_008um_00555_00496-1","HTRA3"
"s_008um_00328_00644-1","HTRA3"
"s_008um_00403_00543-1","HTRA3"
"s_008um_00215_00291-1","HTRA3"
"s_008um_00369_00073-1","HTRA3"
"s_008um_00279_00373-1","HTRA3"
"s_008um_00389_00579-1","HTRA3"
"s_008um_00331_00558-1","HTRA3"
"s_008um_00246_00112-1","HTRA3"
"s_008um_00374_00280-1","HTRA3"
"s_008um_00507_00190-1","HTRA3"
"s_008um_00282_00057-1","HTRA3"
"s_008um_00164_00183-1","HTRA3"
"s_008um_00272_00290-1","HTRA3"
"s_008um_00221_00289-1","HTRA3"
"s_008um_00417_00596-1","HTRA3"
"s_008um_00623_00159-1","HTRA3"
"s_008um_00342_00218-1","HTRA3"
"s_008um_00743_00586-1","HTRA3"
"s_008um_00123_00187-1","HTRA3"
"s_008um_00132_00524-1","HTRA3"
"s_008um_00647_00449-1","HTRA3"
"s_008um_00255_00134-1","HTRA3"
"s_008um_00330_00292-1","HTRA3"
"s_008um_00654_00680-1","HTRA3"
"s_008um_00591_00627-1","HTRA3"
"s_008um_00336_00281-1","HTRA3"
"s_008um_00630_00734-1","HTRA3"
"s_008um_00400_00277-1","HTRA3"
"s_008um_00394_00554-1","HTRA3"
"s_008um_00315_00275-1","HTRA3"
"s_008um_00233_00110-1","HTRA3"
"s_008um_00374_00287-1","HTRA3"
"s_008um_00560_00522-1","HTRA3"
"s_008um_00631_00555-1","HTRA3"
"s_008um_00040_00781-1","HTRA3"
"s_008um_00624_00242-1","HTRA3"
"s_008um_00254_00325-1","HTRA3"
"s_008um_00306_00627-1","HTRA3"
"s_008um_00602_00786-1","HTRA3"
"s_008um_00583_00337-1","HTRA3"
"s_008um_00092_00663-1","HTRA3"
"s_008um_00662_00786-1","HTRA3"
"s_008um_00131_00749-1","HTRA3"
"s_008um_00505_00017-1","HTRA3"
"s_008um_00329_00180-1","HTRA3"
"s_008um_00395_00189-1","HTRA3"
"s_008um_00451_00559-1","HTRA3"
"s_008um_00314_00355-1","HTRA3"
"s_008um_00228_00313-1","HTRA3"
"s_008um_00401_00737-1","HTRA3"
"s_008um_00216_00215-1","HTRA3"
"s_008um_00345_00115-1","HTRA3"
"s_008um_00337_00278-1","HTRA3"
"s_008um_00289_00459-1","HTRA3"
"s_008um_00225_00305-1","HTRA3"
"s_008um_00509_00541-1","HTRA3"
"s_008um_00158_00819-1","HTRA3"
"s_008um_00468_00000-1","HTRA3"
"s_008um_00598_00784-1","HTRA3"
"s_008um_00197_00039-1","HTRA3"
"s_008um_00659_00622-1","HTRA3"
"s_008um_00444_00565-1","HTRA3"
"s_008um_00492_00227-1","HTRA3"
"s_008um_00415_00380-1","HTRA3"
"s_008um_00282_00065-1","HTRA3"
"s_008um_00101_00796-1","HTRA3"
"s_008um_00220_00308-1","HTRA3"
"s_008um_00368_00377-1","HTRA3"
"s_008um_00410_00565-1","HTRA3"
"s_008um_00619_00633-1","HTRA3"
"s_008um_00157_00469-1","HTRA3"
"s_008um_00471_00492-1","HTRA3"
"s_008um_00319_00508-1","HTRA3"
"s_008um_00258_00818-1","HTRA3"
"s_008um_00122_00252-1","HTRA3"
"s_008um_00297_00144-1","HTRA3"
"s_008um_00317_00707-1","HTRA3"
"s_008um_00405_00241-1","HTRA3"
"s_008um_00211_00256-1","HTRA3"
"s_008um_00569_00797-1","HTRA3"
"s_008um_00684_00503-1","HTRA3"
"s_008um_00135_00829-1","HTRA3"
"s_008um_00364_00202-1","HTRA3"
"s_008um_00395_00391-1","HTRA3"
"s_008um_00738_00466-1","HTRA3"
"s_008um_00235_00315-1","HTRA3"
"s_008um_00170_00489-1","HTRA3"
"s_008um_00415_00009-1","HTRA3"
"s_008um_00143_00636-1","HTRA3"
"s_008um_00322_00074-1","HTRA3"
"s_008um_00239_00138-1","HTRA3"
"s_008um_00180_00621-1","HTRA3"
"s_008um_00461_00402-1","HTRA3"
"s_008um_00424_00300-1","HTRA3"
"s_008um_00285_00243-1","HTRA3"
"s_008um_00324_00354-1","HTRA3"
"s_008um_00333_00068-1","HTRA3"
"s_008um_00218_00294-1","HTRA3"
"s_008um_00374_00333-1","HTRA3"
"s_008um_00428_00344-1","HTRA3"
"s_008um_00372_00375-1","HTRA3"
"s_008um_00347_00484-1","HTRA3"
"s_008um_00248_00140-1","HTRA3"
"s_008um_00374_00074-1","HTRA3"
"s_008um_00341_00285-1","HTRA3"
"s_008um_00384_00403-1","HTRA3"
"s_008um_00137_00078-1","HTRA3"
"s_008um_00113_00762-1","HTRA3"
"s_008um_00383_00255-1","HTRA3"
"s_008um_00481_00288-1","HTRA3"
"s_008um_00448_00103-1","HTRA3"
"s_008um_00562_00693-1","HTRA3"
"s_008um_00237_00127-1","HTRA3"
"s_008um_00201_00280-1","HTRA3"
"s_008um_00398_00339-1","HTRA3"
"s_008um_00432_00094-1","HTRA3"
"s_008um_00219_00218-1","HTRA3"
"s_008um_00319_00668-1","HTRA3"
"s_008um_00713_00691-1","HTRA3"
"s_008um_00446_00592-1","HTRA3"
"s_008um_00161_00004-1","HTRA3"
"s_008um_00347_00174-1","HTRA3"
"s_008um_00214_00218-1","HTRA3"
"s_008um_00083_00271-1","HTRA3"
"s_008um_00396_00019-1","HTRA3"
"s_008um_00422_00749-1","HTRA3"
"s_008um_00198_00127-1","HTRA3"
"s_008um_00185_00147-1","HTRA3"
"s_008um_00178_00158-1","HTRA3"
"s_008um_00394_00790-1","HTRA3"
"s_008um_00341_00263-1","HTRA3"
"s_008um_00187_00145-1","HTRA3"
"s_008um_00136_00454-1","HTRA3"
"s_008um_00443_00400-1","HTRA3"
"s_008um_00413_00211-1","HTRA3"
"s_008um_00446_00293-1","HTRA3"
"s_008um_00255_00106-1","HTRA3"
"s_008um_00314_00371-1","HTRA3"
"s_008um_00586_00240-1","HTRA3"
"s_008um_00422_00042-1","HTRA3"
"s_008um_00569_00794-1","HTRA3"
"s_008um_00222_00560-1","HTRA3"
"s_008um_00217_00285-1","HTRA3"
"s_008um_00063_00766-1","HTRA3"
"s_008um_00415_00387-1","HTRA3"
"s_008um_00525_00398-1","HTRA3"
"s_008um_00505_00699-1","HTRA3"
"s_008um_00235_00343-1","HTRA3"
"s_008um_00296_00359-1","HTRA3"
"s_008um_00203_00171-1","HTRA3"
"s_008um_00299_00222-1","HTRA3"
"s_008um_00474_00594-1","HTRA3"
"s_008um_00297_00360-1","HTRA3"
"s_008um_00251_00152-1","HTRA3"
"s_008um_00431_00267-1","HTRA3"
"s_008um_00363_00382-1","HTRA3"
"s_008um_00567_00247-1","HTRA3"
"s_008um_00132_00491-1","HTRA3"
"s_008um_00565_00045-1","HTRA3"
"s_008um_00456_00051-1","HTRA3"
"s_008um_00082_00673-1","HTRA3"
"s_008um_00678_00762-1","HTRA3"
"s_008um_00520_00244-1","HTRA3"
"s_008um_00371_00201-1","HTRA3"
"s_008um_00210_00223-1","HTRA3"
"s_008um_00417_00224-1","HTRA3"
"s_008um_00696_00755-1","HTRA3"
"s_008um_00321_00172-1","HTRA3"
"s_008um_00175_00209-1","HTRA3"
"s_008um_00726_00678-1","HTRA3"
"s_008um_00506_00194-1","HTRA3"
"s_008um_00729_00663-1","HTRA3"
"s_008um_00404_00777-1","HTRA3"
"s_008um_00107_00721-1","HTRA3"
"s_008um_00593_00159-1","HTRA3"
"s_008um_00485_00273-1","HTRA3"
"s_008um_00216_00052-1","HTRA3"
"s_008um_00522_00103-1","HTRA3"
"s_008um_00183_00241-1","HTRA3"
"s_008um_00313_00317-1","HTRA3"
"s_008um_00198_00272-1","HTRA3"
"s_008um_00579_00739-1","HTRA3"
"s_008um_00429_00391-1","HTRA3"
"s_008um_00242_00330-1","HTRA3"
"s_008um_00256_00131-1","HTRA3"
"s_008um_00248_00005-1","HTRA3"
"s_008um_00409_00639-1","HTRA3"
"s_008um_00420_00770-1","HTRA3"
"s_008um_00559_00692-1","HTRA3"
"s_008um_00448_00752-1","HTRA3"
"s_008um_00609_00622-1","HTRA3"
"s_008um_00212_00217-1","HTRA3"
"s_008um_00189_00272-1","HTRA3"
"s_008um_00177_00738-1","HTRA3"
"s_008um_00542_00036-1","HTRA3"
"s_008um_00220_00055-1","HTRA3"
"s_008um_00283_00482-1","HTRA3"
"s_008um_00303_00088-1","HTRA3"
"s_008um_00225_00547-1","HTRA3"
"s_008um_00053_00432-1","HTRA3"
"s_008um_00209_00805-1","HTRA3"
"s_008um_00459_00140-1","HTRA3"
"s_008um_00409_00742-1","HTRA3"
"s_008um_00204_00636-1","HTRA3"
"s_008um_00155_00816-1","HTRA3"
"s_008um_00477_00333-1","HTRA3"
